Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
141,6,None,Around Mound,Pup,{19;7},{19;8;7},[-42496.750964060426;63399.924784600735;-1876.3614095966332]
141,11,Raised Guarding (Vigilant),Mound,Adult,{},{16;13},[-27910.71028506756;57962.13495093584;-19080.384630709887]
141,13,Raised Guarding (Vigilant),Mound,Adult,{},{11},[-31521.79349091649;57000.20595622063;-17001.2881411016]
141,7,None,Around Mound,Pup,{6;19},{8;6;19},[-44200.14770009369;63021.54038120434;-1929.0153728731675]
141,15,Dig burrow,Sand Area,Adult,{},{},[-35329.91270120442;66424.2035671696;20329.40701920539]
141,16,Moving,Mound,Adult,{},{11},[-24562.245314389467;59929.828212440014;-21583.057012230158]
141,8,None,Around Mound,Pup,{},{19;6;7},[-38745.98956897855;64524.538672178984;78.27611997960048]
141,19,Interact with pup,Around Mound,Adult,{6;7},{8;6;7},[-44339.31529125571;63006.10856165737;-761.3482476167846]
141,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17162.92554530129;65002.438959065825;-32468.457616550848]
141,3,Moving,Sand Area,Adult,{},{},[-42463.97389163077;63740.284580070525;7297.588990351185]
142,6,None,Around Mound,Pup,{3;7},{3;8;7},[-42496.750964060426;63399.924784600735;-1876.3614095966332]
142,11,Raised Guarding (Vigilant),Mound,Adult,{},{13},[-27910.71028506756;57962.13495093584;-19080.384630709887]
142,13,Raised Guarding (Vigilant),Mound,Adult,{},{11},[-31521.79349091649;57000.20595622063;-17001.2881411016]
142,7,None,Around Mound,Pup,{6},{3;8;6},[-44200.14770009369;63021.54038120434;-1929.0153728731675]
142,15,Dig burrow,Sand Area,Adult,{},{},[-34807.702088635415;66585.08770037442;20267.273939101025]
142,16,Moving,Mound,Adult,{},{},[-23560.278679907322;64280.19255283475;-27523.234404310584]
142,8,None,Around Mound,Pup,{},{3;6;7},[-38745.98956897855;64524.538672178984;78.27611997960048]
142,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17162.92554530129;65002.438959065825;-32468.457616550848]
142,3,Interact with pup,Around Mound,Adult,{6},{8;6;7},[-42772.130568921566;63554.03327316046;1801.512159228325]
143,6,None,Around Mound,Pup,{3;7},{3;8;7},[-42496.750964060426;63399.924784600735;-1876.3614095966332]
143,11,Raised Guarding (Vigilant),Mound,Adult,{},{13},[-27984.029552713037;57938.80132068694;-19001.64862560481]
143,13,Raised Guarding (Vigilant),Mound,Adult,{},{11},[-31521.79349091649;57000.20595622063;-17001.2881411016]
143,7,None,Around Mound,Pup,{3;6},{3;8;6},[-44291.709169477224;63005.56691472605;-1931.8033066490898]
143,15,Dig burrow,Sand Area,Adult,{},{},[-34977.17682091892;66528.29462343454;20258.29936441779]
143,8,None,Around Mound,Pup,{},{3;6;7},[-38745.98956897855;64524.538672178984;78.27611997960048]
143,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17162.92554530129;65002.438959065825;-32468.457616550848]
143,3,Moving,Around Mound,Adult,{6;7},{8;6;7},[-43568.996591258794;63263.85009839386;1102.5587044712156]
144,6,None,Around Mound,Pup,{3;7},{3;8;7},[-42582.498094558716;63375.69498205185;-1880.4249905413017]
144,11,Moving,Mound,Adult,{13},{13},[-28152.83525301516;57935.98823642731;-19096.862167447805]
144,13,Raised Guarding (Vigilant),Mound,Adult,{11},{11},[-31368.490417599678;57030.09556019306;-17071.48918491602]
144,7,None,Around Mound,Pup,{3;6},{3;8;6},[-44290.46569032967;63007.63623173162;-2018.2273559573805]
144,15,Dig burrow,Sand Area,Adult,{},{},[-36408.33538351953;66090.75457641482;20725.134529307485]
144,16,Low sitting/standing (stationary),Mound,Adult,{},{2},[-23506.759289205074;64319.595853090286;-27977.944129765034]
144,8,None,Around Mound,Pup,{},{3;6;7},[-38745.98956897855;64524.538672178984;78.27611997960048]
144,2,Raised Guarding (Vigilant),Mound,Adult,{},{16},[-17162.92554530129;65002.438959065825;-32468.457616550848]
144,3,Low sitting/standing (stationary),Around Mound,Adult,{6;7},{8;6;7},[-45136.248250961304;62911.05163550377;-197.5012264791876]
145,6,None,Around Mound,Pup,{3;7},{3;8;7},[-42582.498094558716;63375.69498205185;-1880.4249905413017]
145,13,Moving,Mound,Adult,{},{},[-33005.801714897156;56990.77493566275;-14987.59966121614]
145,7,None,Around Mound,Pup,{3;6},{3;8;6},[-44381.49297747016;62990.73203012347;-2017.8788217743859]
145,15,Dig burrow,Sand Area,Adult,{},{},[-37564.412831000984;65650.74302437901;19831.914702858776]
145,16,Low sitting/standing (stationary),Mound,Adult,{},{},[-23947.33507801965;63642.91147053242;-27226.224170219153]
145,8,None,Around Mound,Pup,{},{3;6;7},[-38745.98956897855;64524.538672178984;78.27611997960048]
145,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17159.187677241862;64980.86100718379;-32549.770976632833]
145,3,Low sitting/standing (stationary),Around Mound,Adult,{6;7},{8;6;7},[-45126.72945807874;62911.330928552896;-363.70072950492613]
146,6,None,Around Mound,Pup,{3;7},{3;8;7},[-42582.498094558716;63375.69498205185;-1880.4249905413017]
146,13,Moving,Mound,Adult,{},{},[-40301.460100699216;62674.54721468687;-12036.094776955433]
146,7,None,Around Mound,Pup,{3;6},{3;8;6},[-44381.49297747016;62990.73203012347;-2017.8788217743859]
146,15,Dig burrow,Sand Area,Adult,{},{},[-36891.298018693924;65862.30415813625;19956.397564362735]
146,16,Moving,Mound,Adult,{},{},[-25019.417205244303;59433.96281820536;-21143.40346455574]
146,8,None,Around Mound,Pup,{},{3;6;7},[-38745.98956897855;64524.538672178984;78.27611997960048]
146,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17159.187677241862;64980.86100718379;-32549.770976632833]
146,3,Low sitting/standing (stationary),Around Mound,Adult,{6;7},{8;6;7},[-44746.86007785797;62966.28868436813;-353.71241145581007]
147,6,None,Around Mound,Pup,{19;3;7},{3;8;7;19;13},[-42667.62390071154;63350.37432792783;-1882.969021154102]
147,13,Moving,Mound,Adult,{},{3;8;6;7;19},[-40532.89795392752;63969.00273793936;-5246.548133946955]
147,7,None,Around Mound,Pup,{3;6;19},{3;8;6;19;13},[-44472.4520483017;62973.263924598694;-2106.6188030838966]
147,15,Dig burrow,Sand Area,Adult,{},{},[-37320.7609551698;65732.97825891525;19936.7144913543]
147,16,Low sitting/standing (stationary),Mound,Adult,{},{},[-27227.671664357185;58223.12492066622;-20029.69501310587]
147,8,None,Around Mound,Pup,{},{3;6;7;19;13},[-38745.98956897855;64524.538672178984;78.27611997960048]
147,19,Low sitting/standing (stationary),Around Mound,Adult,{3;6;7},{3;8;6;7;13},[-43192.959175243974;63209.24715424329;-1815.726835374022]
147,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17159.187677241862;64980.86100718379;-32549.770976632833]
147,3,Low sitting/standing (stationary),Around Mound,Adult,{19;6;7},{8;6;7;19;13},[-44540.66664296761;63048.68688675761;655.4380154688552]
148,6,None,Around Mound,Pup,{19;3;13;7},{3;8;7;19;13},[-42667.62390071154;63350.37432792783;-1882.969021154102]
148,13,Moving,Around Mound,Adult,{8;6},{3;8;6;7;19},[-40254.14769333601;64131.76071348786;1034.688564979937]
148,7,None,Around Mound,Pup,{3;6;19},{3;8;6;19;13},[-44559.29720169306;62951.964869737625;-2109.5657007582486]
148,15,Dig burrow,Sand Area,Adult,{},{},[-37149.208873324096;65789.0585308671;19944.06508892402]
148,16,Low sitting/standing (stationary),Mound,Adult,{},{},[-27370.34564860165;58176.35042209923;-19952.592791043222]
148,8,None,Around Mound,Pup,{13},{3;6;7;19;13},[-38745.98956897855;64524.538672178984;78.27611997960048]
148,19,Interact with pup,Around Mound,Adult,{3;6;7},{3;8;6;7;13},[-43669.636121213436;63125.345724374056;-1411.7993741082028]
148,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17071.578977048397;64975.439992785454;-32538.0118252635]
148,3,Low sitting/standing (stationary),Around Mound,Adult,{19;6;7},{8;6;7;19;13},[-44961.982234440744;62946.778197325766;58.52448225848184]
149,6,None,Around Mound,Pup,{19;3;7},{3;8;7;19;13},[-42667.62390071154;63350.37432792783;-1882.969021154102]
149,13,Dig burrow,Sand Area,Adult,{},{3;8;6;19},[-40949.095834773034;64134.87507925555;5648.618448166177]
149,7,None,Around Mound,Pup,{3;6;19},{3;8;6;19},[-44559.29720169306;62951.964869737625;-2109.5657007582486]
149,15,Dig burrow,Sand Area,Adult,{},{},[-37008.45756389201;65855.94418554008;20139.411110050976]
149,16,Low sitting/standing (stationary),Mound,Adult,{},{},[-28017.926427954808;57987.6661186032;-19333.345128051937]
149,8,None,Around Mound,Pup,{19},{3;6;7;19;13},[-38745.98956897855;64524.538672178984;78.27611997960048]
149,19,Moving,Around Mound,Adult,{8;6;7},{3;8;6;7;13},[-41375.44300831109;63790.69668055326;-591.9598398502567]
149,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17071.578977048397;64975.439992785454;-32538.0118252635]
149,3,Groom,Around Mound,Adult,{6;7},{8;6;7;19;13},[-46095.080031998456;62765.09793518484;26.796367416958674]
150,6,None,Around Mound,Pup,{19;7},{19;8;7},[-42670.14734749496;63349.9953186512;-1799.228192324983]
150,13,Dig burrow,Sand Area,Adult,{},{},[-42079.90420687199;63790.70121973753;9511.153518550098]
150,7,None,Around Mound,Pup,{6},{8;6;19},[-44651.450539797544;62931.73080098629;-2112.2575611341745]
150,15,Dig burrow,Sand Area,Adult,{},{},[-37610.49573197961;65671.43028672785;20109.936902157962]
150,16,Low sitting/standing (stationary),Mound,Adult,{},{},[-27654.304749360308;58075.2278047204;-19713.463848348707]
150,8,None,Around Mound,Pup,{19},{19;6;7},[-39160.960991717875;64403.5085118711;-101.67651985521479]
150,19,Carry pup,Around Mound,Adult,{8;6},{8;6;7},[-40724.15577263385;63989.84381173551;99.4640372169415]
150,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17071.578977048397;64975.439992785454;-32538.0118252635]
151,6,None,Around Mound,Pup,{19;8;3;7},{19;8;3;7},[-42670.14734749496;63349.9953186512;-1799.228192324983]
151,13,Dig burrow,Sand Area,Adult,{},{},[-42896.56172388047;63627.409642487764;10518.059272484854]
151,7,None,Around Mound,Pup,{3;6;19},{3;8;6;19},[-44831.329412549734;62886.42323613167;-2031.180045758374]
151,15,Dig burrow,Sand Area,Adult,{},{},[-40139.70650540292;65045.23819588125;21123.05444470793]
151,16,Moving,Mound,Adult,{},{},[-25452.902577638626;59189.9252204895;-21830.567550182343]
151,8,None,Around Mound,Pup,{3;6;19},{19;6;3;7},[-40369.61950726062;64089.78629728407;-225.24002990618465]
151,19,Carry pup,Around Mound,Adult,{3;8;6;7},{3;8;6;7},[-41929.723472982645;63636.67975473404;311.96469074999914]
151,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17071.578977048397;64975.439992785454;-32538.0118252635]
151,3,Low sitting/standing (stationary),Around Mound,Adult,{19;8;6;7},{19;8;6;7},[-43297.96678164601;63255.289726138115;-60.88550622748153]
152,6,None,Around Mound,Pup,{19;8;3;7},{19;8;3;7},[-42670.14734749496;63349.9953186512;-1799.228192324983]
152,13,Dig burrow,Sand Area,Adult,{},{},[-43916.51223997772;63370.806694969535;11952.739292632788]
152,7,None,Around Mound,Pup,{3;6;19},{3;8;6;19},[-44831.329412549734;62886.42323613167;-2031.180045758374]
152,15,Dig burrow,Sand Area,Adult,{},{},[-39520.846557058394;65275.21184050292;21618.069776564837]
152,16,Low sitting/standing (stationary),Mound,Adult,{},{},[-25600.68982692808;59011.063406895846;-21144.164778918028]
152,8,None,Around Mound,Pup,{3;6;19},{19;6;3;7},[-41059.53022098541;63887.367252111435;4.6687347301631235]
152,19,Carry pup,Around Mound,Adult,{3;8;6;7},{3;8;6;7},[-42360.90221473575;63517.3226878345;301.19055894808844]
152,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17071.578977048397;64975.439992785454;-32538.0118252635]
152,3,Low sitting/standing (stationary),Around Mound,Adult,{19;8;6;7},{19;8;6;7},[-43209.63135313988;63277.27216018736;-60.71288607439055]
153,6,None,Around Mound,Pup,{19;8;7},{19;8;7},[-42670.14734749496;63349.9953186512;-1799.228192324983]
153,13,Dig burrow,Sand Area,Adult,{},{},[-44129.23505549878;63347.61608131975;12127.348230047151]
153,7,None,Around Mound,Pup,{6;19},{8;6;19},[-44831.329412549734;62886.42323613167;-2031.180045758374]
153,15,Dig burrow,Sand Area,Adult,{},{},[-41095.37437094748;64838.066584613174;21470.573072617874]
153,16,Low sitting/standing (stationary),Mound,Adult,{},{},[-25998.013376921415;58783.752090632915;-20954.540117666125]
153,8,None,Around Mound,Pup,{6;19},{19;6;7},[-41300.086341679096;63803.48085743189;-170.43598771758843]
153,19,Interact with pup,Around Mound,Adult,{8;6;7},{8;6;7},[-42804.66649927199;63407.679370224476;371.284388950211]
153,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17071.90658633411;64967.13551965356;-32629.358983770013]
154,6,None,Around Mound,Pup,{19;8;7},{19;8;7},[-42670.14734749496;63349.9953186512;-1799.228192324983]
154,13,Dig burrow,Sand Area,Adult,{},{},[-44122.957680657506;63377.15957291424;12821.262685351074]
154,7,None,Around Mound,Pup,{8;6;19},{8;6;19},[-44831.329412549734;62886.42323613167;-2031.180045758374]
154,15,Dig burrow,Sand Area,Adult,{},{},[-41838.28844790906;64698.8332041502;21466.18430261314]
154,16,Moving,Mound,Adult,{},{},[-26058.308146238327;58725.4780421257;-20942.208874821663]
154,8,None,Around Mound,Pup,{19;6;7},{19;6;7},[-41551.16932853311;63730.43233093619;-343.9700573491573]
154,19,Interact with pup,Around Mound,Adult,{8;6;7},{8;6;7},[-42971.4722725749;63358.286518871784;280.7606678446755]
154,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17071.90658633411;64967.13551965356;-32629.358983770013]
155,6,None,Around Mound,Pup,{19;8;7},{19;8;7},[-42670.14734749496;63349.9953186512;-1799.228192324983]
155,13,Dig burrow,Sand Area,Adult,{},{},[-44216.82628802955;63406.377540424466;13437.94192847237]
155,7,None,Around Mound,Pup,{8;6;19},{8;6;19},[-44831.329412549734;62886.42323613167;-2031.180045758374]
155,15,Dig burrow,Sand Area,Adult,{},{},[-42744.44176006317;64539.19182729721;21921.3054997921]
155,16,Moving,Mound,Adult,{},{},[-27221.2454123497;58223.29108810425;-19873.885810613632]
155,8,None,Around Mound,Pup,{19;6;7},{19;6;7},[-41706.448503840715;63668.10387508571;-516.5091257997265]
155,19,Low sitting/standing (stationary),Around Mound,Adult,{8;6;7},{8;6;7},[-43061.17163133994;63337.399811416864;280.4744470833393]
155,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17071.90658633411;64967.13551965356;-32629.358983770013]
156,6,None,Around Mound,Pup,{19;8;7},{19;8;7},[-42670.14734749496;63349.9953186512;-1799.228192324983]
156,13,Dig burrow,Sand Area,Adult,{},{},[-44648.355691209435;63353.38736735284;13872.944612309337]
156,7,None,Around Mound,Pup,{8;6;19},{8;6;19},[-44831.329412549734;62886.42323613167;-2031.180045758374]
156,15,Dig burrow,Sand Area,Adult,{},{},[-42776.61617785692;64494.36275584996;21634.86288704723]
156,16,Moving,Mound,Adult,{},{},[-28141.799215078354;57919.83883476257;-19011.96382498741]
156,8,None,Around Mound,Pup,{19;6;7},{19;6;7},[-41706.448503840715;63668.10387508571;-516.5091257997265]
156,19,Low sitting/standing (stationary),Around Mound,Adult,{8;6;7},{8;6;7},[-43149.47512483969;63314.42343111336;277.07979088879074]
156,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17071.90658633411;64967.13551965356;-32629.358983770013]
157,6,None,Around Mound,Pup,{19;8;3;7},{19;8;3;7},[-42670.14734749496;63349.9953186512;-1799.228192324983]
157,13,Dig burrow,Sand Area,Adult,{},{15},[-44549.190501213074;63359.14695644379;13870.770871162415]
157,7,None,Around Mound,Pup,{3;8;6;19},{3;8;6;19},[-44927.476900175214;62870.45955568552;-1952.3781988422852]
157,15,Dig burrow,Sand Area,Adult,{},{13},[-42742.63449358195;64479.554329410195;21444.260869104415]
157,16,Low sitting/standing (stationary),Mound,Adult,{},{},[-25265.366206031293;59347.08034286648;-21863.023529589176]
157,8,None,Around Mound,Pup,{19;6;3;7},{19;6;3;7},[-41626.01143742353;63698.97574210912;-513.5440763101797]
157,19,Low sitting/standing (stationary),Around Mound,Adult,{3;8;6;7},{3;8;6;7},[-43061.17163133994;63337.399811416864;280.4744470833393]
157,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17071.90658633411;64967.13551965356;-32629.358983770013]
157,3,Low sitting/standing (stationary),Around Mound,Adult,{19;8;6;7},{19;8;6;7},[-43665.70551298559;63175.98304101825;96.0439173670311]
158,6,None,Around Mound,Pup,{19;8;3;7},{19;8;3;7},[-42670.14734749496;63349.9953186512;-1799.228192324983]
158,13,Dig burrow,Sand Area,Adult,{},{15},[-44549.190501213074;63359.14695644379;13870.770871162415]
158,7,None,Around Mound,Pup,{3;8;6;19},{3;8;6;19},[-44927.476900175214;62870.45955568552;-1952.3781988422852]
158,15,Dig burrow,Sand Area,Adult,{},{13},[-43080.672729969025;64358.316853523254;21428.45569229126]
158,16,Low sitting/standing (stationary),Mound,Adult,{},{},[-25071.870523929596;59509.661447644234;-21652.99508935213]
158,8,None,Around Mound,Pup,{19;6;3;7},{19;6;3;7},[-41551.16932853311;63730.43233093619;-343.9700573491573]
158,19,Interact with pup,Around Mound,Adult,{3;8;6;7},{3;8;6;7},[-43418.77155662328;63254.518217511475;270.04399227781687]
158,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17071.90658633411;64967.13551965356;-32629.358983770013]
158,3,Low sitting/standing (stationary),Around Mound,Adult,{19;8;6;7},{19;8;6;7},[-43830.32947207242;63122.71066848189;-77.4640955564646]
159,6,None,Around Mound,Pup,{19;8;3;7},{19;8;3;7},[-42841.86462133378;63297.535085365176;-1804.3234556012321]
159,13,Dig burrow,Sand Area,Adult,{},{15},[-44447.7904926762;63368.10574161261;13869.92078395933]
159,7,None,Around Mound,Pup,{3;8;6;19},{3;8;6;19},[-44927.476900175214;62870.45955568552;-1952.3781988422852]
159,15,Dig burrow,Sand Area,Adult,{},{13},[-43065.40507697314;64355.80260708928;21334.565205849707]
159,16,Raised Guarding (Vigilant),Mound,Adult,{},{},[-25071.870523929596;59509.661447644234;-21652.99508935213]
159,8,None,Around Mound,Pup,{19;6;3;7},{19;6;3;7},[-41469.11017972231;63755.425126343966;-257.89199336466845]
159,19,Interact with pup,Around Mound,Adult,{3;8;6;7},{3;8;6;7},[-43238.53465012461;63293.50962397829;273.6961546834791]
159,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17071.90658633411;64967.13551965356;-32629.358983770013]
159,3,Low sitting/standing (stationary),Around Mound,Adult,{19;8;6;7},{19;8;6;7},[-43830.32947207242;63122.71066848189;-77.4640955564646]
160,6,None,Around Mound,Pup,{19;8;3;7},{19;8;3;7},[-42841.86462133378;63297.535085365176;-1804.3234556012321]
160,13,Dig burrow,Sand Area,Adult,{},{15},[-44914.19793692231;63313.79079488292;15354.524494813755]
160,7,None,Around Mound,Pup,{3;6;19},{3;8;6;19},[-45028.29550230503;62857.47644281387;-1870.8181730695069]
160,15,Dig burrow,Sand Area,Adult,{},{13},[-41835.04032768309;64573.59290212393;20523.13162252307]
160,16,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24769.65014153719;59803.09268450737;-21722.073619127274]
160,8,None,Around Mound,Pup,{3;6;19},{19;6;3;7},[-41390.351988554;63776.81394998729;-89.38890722961514]
160,19,Low sitting/standing (stationary),Around Mound,Adult,{3;8;6;7},{3;8;6;7},[-43149.47512483969;63314.42343111336;277.07979088879074]
160,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17071.90658633411;64967.13551965356;-32629.358983770013]
160,3,Low sitting/standing (stationary),Around Mound,Adult,{19;8;6;7},{19;8;6;7},[-43830.32947207242;63122.71066848189;-77.4640955564646]
161,6,None,Around Mound,Pup,{19;8;7},{19;8;7},[-42841.86462133378;63297.535085365176;-1804.3234556012321]
161,13,Dig burrow,Sand Area,Adult,{},{15},[-44964.04602909088;63290.425746023655;14218.356198817492]
161,7,None,Around Mound,Pup,{6;19},{8;6;19},[-45028.29550230503;62857.47644281387;-1870.8181730695069]
161,15,Dig burrow,Sand Area,Adult,{},{13},[-40291.5662176311;64912.04002431035;19830.0243235752]
161,16,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24442.792484104633;60035.243894688785;-21765.349073868245]
161,8,None,Around Mound,Pup,{6;19},{19;6;7},[-41474.77108812332;63751.382346346974;-89.45075969113532]
161,19,Low sitting/standing (stationary),Around Mound,Adult,{8;6;7},{8;6;7},[-43338.45900860429;63279.377975821495;438.2685702294111]
161,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17070.49614435248;64957.32418032363;-32716.841512301937]
162,6,None,Around Mound,Pup,{19;8;7},{19;8;7},[-42841.86462133378;63297.535085365176;-1804.3234556012321]
162,13,Dig burrow,Sand Area,Adult,{},{},[-44964.04602909088;63290.425746023655;14218.356198817492]
162,7,None,Around Mound,Pup,{8;6;19},{8;6;19},[-45031.521783828735;62858.356947660446;-1787.7646685168147]
162,15,Dig burrow,Sand Area,Adult,{},{},[-35772.64076539129;66075.49647279084;18897.715692810714]
162,16,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24585.14252902195;59966.67051523179;-21838.18199469149]
162,8,None,Around Mound,Pup,{19;6;7},{19;6;7},[-41639.86221678555;63697.951365660876;-179.99559888230488]
162,19,Low sitting/standing (stationary),Around Mound,Adult,{8;6;7},{8;6;7},[-43510.343203600496;63230.148496013135;433.79157747593126]
162,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17070.49614435248;64957.32418032363;-32716.841512301937]
163,6,None,Around Mound,Pup,{19;8;7},{19;8;7},[-42841.86462133378;63297.535085365176;-1804.3234556012321]
163,13,Dig burrow,Sand Area,Adult,{},{},[-45025.37012518942;63281.925598338246;14739.426982227713]
163,7,None,Around Mound,Pup,{8;6;19},{8;6;19},[-45031.521783828735;62858.356947660446;-1787.7646685168147]
163,15,Dig burrow,Sand Area,Adult,{},{},[-35754.25450819731;66223.60274970531;19748.07804811001]
163,16,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24595.32380747795;59976.06230780482;-21921.144751146436]
163,8,None,Around Mound,Pup,{19;6;7},{19;6;7},[-41894.51610014588;63619.813908182085;-187.214025579975]
163,19,Low sitting/standing (stationary),Around Mound,Adult,{8;6;7},{8;6;7},[-43695.02527761459;63194.457149744034;429.9700117800385]
163,20,Moving,Around Mound,Adult,{},{},[-43248.64582014084;61655.43035030365;-11516.893576860428]
163,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17070.49614435248;64957.32418032363;-32716.841512301937]
164,6,None,Around Mound,Pup,{19;8;7},{19;8;7},[-42841.86462133378;63297.535085365176;-1804.3234556012321]
164,13,Dig burrow,Sand Area,Adult,{},{},[-45097.25018846989;63274.92888939381;15352.447755038738]
164,7,None,Around Mound,Pup,{8;6;19},{8;6;20;19},[-45031.521783828735;62858.356947660446;-1787.7646685168147]
164,15,Dig burrow,Sand Area,Adult,{},{},[-35032.26906710863;66423.58325291425;19507.7580147963]
164,16,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24595.32380747795;59976.06230780482;-21921.144751146436]
164,8,None,Around Mound,Pup,{19;6;7},{19;6;7},[-42057.6073008962;63565.86104770377;-276.66422571620205]
164,19,Low sitting/standing (stationary),Around Mound,Adult,{8;6;7},{8;6;7},[-43786.28578208387;63174.66370859742;426.5496724102413]
164,20,Moving,Around Mound,Adult,{},{7},[-46521.17999596894;62323.632563874125;-9559.496855491772]
164,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17070.49614435248;64957.32418032363;-32716.841512301937]
165,6,None,Around Mound,Pup,{19;8;7},{19;8;7},[-42841.86462133378;63297.535085365176;-1804.3234556012321]
165,13,Moving,Sand Area,Adult,{},{},[-39036.1063246727;64570.66321229935;10787.888575613499]
165,7,None,Around Mound,Pup,{8;6;19},{8;6;20;19},[-45128.220536381006;62847.86066481471;-1704.966233406216]
165,15,Dig burrow,Sand Area,Adult,{},{},[-34909.69189354777;66504.29810003936;19796.137719763443]
165,16,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24604.79307822883;59991.097917333245;-22009.058323942125]
165,8,None,Around Mound,Pup,{19;6;7},{19;6;7},[-42229.42425918579;63515.68314743042;-281.40038768947124]
165,19,Low sitting/standing (stationary),Around Mound,Adult,{8;6;7},{8;6;7},[-43870.558212429285;63148.7895937562;423.0913184664678]
165,20,Moving,Around Mound,Adult,{},{7},[-48253.20420794189;62352.72408807278;-7632.382738895714]
165,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17070.49614435248;64957.32418032363;-32716.841512301937]
166,6,None,Around Mound,Pup,{19;8;7},{19;8;20;7},[-42841.86462133378;63297.535085365176;-1804.3234556012321]
166,13,Dig burrow,Sand Area,Adult,{},{},[-27002.31462419033;67606.55714321136;7290.9016435444355]
166,7,None,Around Mound,Pup,{8;6;20;19},{8;6;20;19},[-45128.220536381006;62847.86066481471;-1704.966233406216]
166,15,Dig burrow,Sand Area,Adult,{},{},[-35318.07591022551;66356.33695548773;19677.790129892528]
166,16,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24630.149503350258;60044.86880803108;-22111.261059641838]
166,8,None,Around Mound,Pup,{19;6;7},{19;6;20;7},[-42402.007190704346;63467.07521390915;-287.83657547226176]
166,19,Interact with pup,Around Mound,Adult,{8;6;7},{8;6;20;7},[-43966.65527699888;63136.55047056079;422.61678265046794]
166,20,Moving,Around Mound,Adult,{7},{19;8;6;7},[-46497.637090712786;62660.77994415164;-4357.560012020171]
166,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17070.49614435248;64957.32418032363;-32716.841512301937]
167,6,None,Around Mound,Pup,{19;8;20;7},{19;8;20;7},[-42843.87917146087;63296.4701539278;-1721.0217229044065]
167,13,Dig burrow,Sand Area,Adult,{},{},[-26265.141146294773;67966.8215148449;8020.904415944591]
167,7,None,Around Mound,Pup,{8;6;20;19},{8;6;20;19},[-45128.220536381006;62847.86066481471;-1704.966233406216]
167,15,Dig burrow,Sand Area,Adult,{},{21},[-36690.16806413233;65959.1095148325;20336.453846195713]
167,16,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24697.887480840087;60007.010115116835;-22105.854410395026]
167,8,None,Around Mound,Pup,{19;6;20;7},{19;6;20;7},[-42572.179676145315;63419.52962772548;-375.2741357021732]
167,19,Interact with pup,Around Mound,Adult,{8;6;20;7},{8;6;20;7},[-44432.111897304654;63057.22786847502;408.78033886436606]
167,20,Moving,Around Mound,Adult,{19;8;6;7},{19;8;6;7},[-45384.429441191256;62820.84717293084;-2888.7014975943603]
167,21,Moving,Sand Area,Adult,{},{15},[-42775.59895354509;64021.937716268;17022.761163914576]
167,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17070.49614435248;64957.32418032363;-32716.841512301937]
168,6,None,Around Mound,Pup,{19;8;7},{19;8;7},[-42843.87917146087;63296.4701539278;-1721.0217229044065]
168,13,Dig burrow,Around Mound,Adult,{},{},[-25431.991647444665;67904.55741971731;6833.878660033457]
168,7,None,Around Mound,Pup,{8;6;19},{8;6;19},[-45232.71478078887;62840.500070139766;-1627.7785667205462]
168,15,Dig burrow,Sand Area,Adult,{},{},[-36775.389511585236;65934.78820323944;20335.510607123375]
168,16,Raised Guarding (Vigilant),Mound,Adult,{},{},[-24767.02152319625;59963.335180178285;-22177.73089252971]
