Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
119,13,Foraging,Foraging,Adult,{},{},[16090.983962260187;43341.512611836195;-18569.850324183702]
120,5,Foraging,Foraging,Adult,{},{13},[9250.725591721013;43483.12018324435;-16097.385571215302]
120,18,Raised Guarding (Vigilant),Foraging,Adult,{},{},[24025.235731124878;39565.745357871056;-23989.93798573315]
120,20,Low sitting/standing (stationary),Background,Adult,{},{},[37789.90093356371;38284.24616500735;-21881.86679283902]
120,13,Foraging,Foraging,Adult,{},{5},[15998.227595996112;43389.60446372628;-18447.953702285886]
121,5,Low sitting/standing (stationary),Waiting Area,Adult,{},{13},[20791.140095004812;48061.9119669199;-17380.23810815625]
121,18,Raised Guarding (Vigilant),Foraging,Adult,{},{},[24134.090009439737;39536.104028224945;-23943.106653140858]
121,20,Low sitting/standing (stationary),Background,Adult,{},{},[37789.90093356371;38284.24616500735;-21881.86679283902]
121,13,Moving,Foraging,Adult,{},{5},[16979.481515873224;43433.39280090481;-18350.614085476846]
122,18,Raised Guarding (Vigilant),Foraging,Adult,{},{13},[24155.65805126168;39570.73098082468;-23901.479799892753]
122,20,Low sitting/standing (stationary),Background,Adult,{},{},[37852.33294060826;38270.98553496599;-21894.898543849587]
122,13,Moving,Foraging,Adult,{},{18},[24582.020089626312;41480.666259765625;-20012.568617343903]
123,18,Low sitting/standing (stationary),Foraging,Adult,{},{},[24155.65805126168;39570.73098082468;-23901.479799892753]
123,20,Low sitting/standing (stationary),Background,Adult,{13},{13},[38357.00426840782;38244.84822586179;-21888.51817111671]
123,13,Moving,Background,Adult,{20},{20},[37320.830672472715;38351.28360041976;-21603.123469546437]
124,18,Low sitting/standing (stationary),Foraging,Adult,{},{},[24155.65805126168;39570.73098082468;-23901.479799892753]
125,18,Low sitting/standing (stationary),Foraging,Adult,{},{},[24155.65805126168;39570.73098082468;-23901.479799892753]
126,18,Low sitting/standing (stationary),Foraging,Adult,{},{},[24134.090009439737;39536.104028224945;-23943.106653140858]
126,23,Moving,Background,Adult,{},{},[37813.1412717998;38309.48769141734;-21834.969826355577]
127,18,Low sitting/standing (stationary),Foraging,Adult,{},{},[24178.802936956286;39505.72778993845;-23941.480499006808]
127,23,Moving,Background,Adult,{},{},[38485.65838563442;38220.92846369743;-21911.324916362762]
128,18,Low sitting/standing (stationary),Foraging,Adult,{},{},[24178.802936956286;39505.72778993845;-23941.480499006808]
128,23,High sitting/standing (Vigilant),Background,Adult,{},{},[38504.081018954515;38240.07429546118;-21861.554267287254]
129,18,Low sitting/standing (stationary),Foraging,Adult,{},{},[24090.037143871188;39568.3268699944;-23946.718770965934]
129,23,High sitting/standing (Vigilant),Background,Adult,{},{},[38588.43410424888;38170.91668642312;-21983.39652897045]
129,24,Moving,Waiting Area,Adult,{},{},[17378.602228485048;44347.40548284352;-16425.633332338184]
130,18,Moving,Foraging,Adult,{},{},[21188.186782035977;41302.04799475521;-23298.47003164515]
130,23,High sitting/standing (Vigilant),Background,Adult,{},{},[38675.03495262191;38103.95332053676;-22105.9939247258]
130,24,Interacting with foreign object,Foraging,Adult,{},{},[11889.744165429845;43353.15036980808;-17854.698713894933]
131,18,Moving,Foraging,Adult,{},{24},[16464.051211357117;42300.524896621704;-21045.956017017365]
131,23,High sitting/standing (Vigilant),Background,Adult,{},{},[38705.88586258888;38135.34283876419;-22060.305850982666]
131,24,Interacting with foreign object,Foraging,Adult,{},{18},[11262.756344024092;43175.66605240852;-17859.478606898338]
132,18,Moving,Foraging,Adult,{24},{24},[13842.6785800457;42736.43553066254;-19723.116575717926]
132,23,High sitting/standing (Vigilant),Background,Adult,{},{},[38659.135795891285;38165.634510457516;-21997.649495065212]
132,24,Interacting with foreign object,Foraging,Adult,{18},{18},[11827.834398057312;43431.41889411211;-17515.1755541116]
133,18,Interacting with foreign object,Foraging,Adult,{24},{24},[12060.370809078217;43029.32687187195;-18719.499791145325]
133,23,High sitting/standing (Vigilant),Background,Adult,{},{},[38609.51886403561;38192.92036576569;-21931.77839283645]
133,24,Interacting with foreign object,Foraging,Adult,{18},{18},[11982.945254288614;43493.321130521595;-17269.122207835317]
134,18,Low sitting/standing (stationary),Foraging,Adult,{24},{24;25},[12113.05209434405;43024.06453149021;-18727.703111082315]
134,24,Interacting with foreign object,Foraging,Adult,{18},{18;25},[12050.870883908123;43515.39657752216;-17228.74678823352]
134,25,Moving,Foraging,Adult,{},{24;18},[17131.020961165428;42652.607541799545;-20283.749774605036]
135,23,Moving,Foraging,Adult,{26},{26;24;25},[16688.775912247598;42717.341754127294;-20157.32719318755]
135,24,Interacting with foreign object,Foraging,Adult,{25},{25;26;23},[11551.07152553834;43396.69260187447;-17275.827494900674]
135,25,Interacting with foreign object,Foraging,Adult,{26;24},{26;24;23},[12574.204304711893;43097.25100131333;-18302.483374033123]
135,26,Moving,Foraging,Adult,{25;23},{25;24;23},[15998.227595996112;43389.60446372628;-18447.953702285886]
136,23,Moving,Foraging,Adult,{26},{26},[8435.575065320358;42436.19118062779;-18978.985595393926]
136,25,Moving,Foraging,Adult,{},{26},[16566.85770071298;44093.478494256735;-16979.063719138503]
136,26,Interacting with foreign object,Foraging,Adult,{23},{25;23},[11667.693643510342;43408.819442898035;-17300.607138305902]
137,18,Interacting with foreign object,Foraging,Adult,{26;23},{25;26;23},[10313.585095671937;42807.15205341205;-18443.35987995006]
137,23,Low sitting/standing (stationary),Foraging,Adult,{26;18},{26;18},[8590.255409181118;42397.39264345169;-18988.847707390785]
137,25,Moving,Waiting Area,Adult,{},{26;18},[17456.166115626693;44261.347229242325;-16534.686505258083]
137,26,Interacting with foreign object,Foraging,Adult,{18;23},{25;18;23},[10362.748026097193;43202.05118993297;-17239.02302919887]
138,23,Interacting with foreign object,Foraging,Adult,{26;24},{26;24;25},[8468.489350363612;42493.38587065041;-18771.837151944637]
138,24,Interacting with foreign object,Foraging,Adult,{25;26;23},{25;26;23},[11792.958139003254;43285.14797592163;-18052.48158321157]
138,25,Moving,Foraging,Adult,{26;24},{26;24;23},[13130.752775084227;43781.08679829538;-17093.128199905157]
138,26,Interacting with foreign object,Foraging,Adult,{25;24;23},{25;24;23},[9421.098286777735;43050.33790642023;-17260.479489415884]
139,18,Interacting with foreign object,Foraging,Adult,{26;24;25},{26;24;25},[10426.09835407883;42719.31013464928;-18784.388513356447]
139,24,Interacting with foreign object,Foraging,Adult,{26;18;25},{26;18;25},[12230.744052242488;43226.22526084632;-18109.447799351066]
139,25,Interacting with foreign object,Foraging,Adult,{26;24;18},{26;24;18},[11848.91208808124;43371.82574790716;-17736.311496183276]
139,26,Interacting with foreign object,Foraging,Adult,{24;18;25},{24;18;25},[9162.337629605085;42976.644837900996;-17425.746123708785]
140,24,Interacting with foreign object,Foraging,Adult,{25},{26;25},[12557.06659251079;43169.97644405067;-18086.971579179168]
140,25,Interacting with foreign object,Foraging,Adult,{26;24},{26;24},[11667.911585211754;43330.62961280346;-17689.21544596553]
140,26,Interacting with foreign object,Foraging,Adult,{25},{24;25},[7824.3927787952125;42667.82213318348;-18379.72554712929]
141,24,Interacting with foreign object,Foraging,Adult,{25},{26;25},[12330.174044359475;43185.81678244844;-18111.084869420156]
141,25,Interacting with foreign object,Foraging,Adult,{24},{26;24},[11475.867508776486;43288.26070249081;-17760.302404642105]
141,26,Interacting with foreign object,Foraging,Adult,{},{24;25},[7381.170408885926;42473.44997920841;-18523.598433092237]
142,18,Interacting with foreign object,Foraging,Adult,{25;26;24;23},{25;26;24;23},[9878.935510291718;42573.042998202145;-18810.559799982235]
142,23,High sitting/standing (Vigilant),Foraging,Adult,{26;18;25},{26;24;18;25},[8285.908409714699;42368.46821656823;-19222.7560127154]
142,24,Interacting with foreign object,Foraging,Adult,{18;25},{25;26;18;23},[12297.515206251293;43120.746753156185;-18259.079448789358]
142,25,Interacting with foreign object,Foraging,Adult,{26;24;18;23},{26;24;18;23},[11341.68974398449;43223.2260049358;-17772.082517061383]
142,26,Interacting with foreign object,Foraging,Adult,{25;18;23},{25;24;18;23},[8057.5868344679475;42635.4860394299;-18760.183454960585]
143,24,Interacting with foreign object,Foraging,Adult,{25},{25},[12616.6277686432;43068.41228328645;-18358.586582548916]
143,25,Interacting with foreign object,Foraging,Adult,{24},{24},[11310.565640127286;43162.581080809236;-17920.462370608002]
143,27,Moving,Foraging,Adult,{},{},[22510.491021759808;41940.52389165759;-21555.405366569757]
144,18,Interacting with foreign object,Foraging,Adult,{26;27;24;25},{26;27;24;25},[10086.385235272348;42434.11023873091;-19204.188842728734]
144,24,Moving,Foraging,Adult,{27;18;25},{26;27;18;25},[13283.840734113008;43251.14342364669;-18007.79546035081]
144,25,Interacting with foreign object,Foraging,Adult,{26;24;27;18},{26;24;27;18},[11310.565640127286;43162.581080809236;-17920.462370608002]
144,26,Interacting with foreign object,Foraging,Adult,{18;25},{24;27;18;25},[8249.925864003599;42529.97746300697;-18809.626784443855]
144,27,Moving,Foraging,Adult,{24;18;25},{26;24;18;25},[13724.201318431646;42834.984938271344;-19437.317814186215]
145,24,Moving,Foraging,Adult,{27},{27},[13290.979435582645;43264.21681592241;-17955.470040647313]
145,27,Moving,Foraging,Adult,{24},{24},[12982.792174518108;42927.528327047825;-18971.16467347741]
146,18,Moving,Foraging,Adult,{27;24},{26;27;24;23},[12817.784223295748;42817.53346629441;-19138.91005795449]
146,23,Interacting with foreign object,Foraging,Adult,{26},{26;24;27;18},[6151.618194092996;42204.858489744365;-18216.384776692837]
146,24,Moving,Foraging,Adult,{27;18},{26;27;18;23},[12880.783457918093;43328.63629383966;-17607.564271690324]
146,26,Interacting with foreign object,Foraging,Adult,{27;23},{24;27;18;23},[8249.925864003599;42529.97746300697;-18809.626784443855]
146,27,Moving,Foraging,Adult,{26;24;18},{26;24;18;23},[10461.878390036523;43172.83624276519;-17304.290999636054]
147,18,Moving,Foraging,Adult,{24;25},{26;23;27;24;25},[13665.748967774212;42940.83414171636;-19165.236248008907]
147,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;18;27;24;25},[6063.17073649168;42243.37298107147;-18100.40241229534]
147,24,Moving,Foraging,Adult,{26;27;18;25},{26;18;23;27;25},[11699.811877265573;43469.61644947529;-17151.399190843105]
147,25,Interacting with foreign object,Foraging,Adult,{26;24;27;18},{26;18;23;27;24},[12003.320338489488;43031.207075186074;-18710.927865419537]
147,26,Interacting with foreign object,Foraging,Adult,{25;27;24;23},{18;23;27;24;25},[8208.718168479856;42565.97846033424;-18758.261548615992]
147,27,Interacting with foreign object,Foraging,Adult,{25;26;24;23},{26;18;23;24;25},[8780.695543466136;43282.147366441786;-16946.091194979846]
148,18,Moving,Foraging,Adult,{25},{26;23;27;24;25},[13868.048810930923;43089.13859114796;-18716.50936940685]
148,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;18;27;24;25},[6023.566864013672;42263.49174928665;-17986.43005657196]
148,24,Moving,Foraging,Adult,{26;27;25},{26;18;23;27;25},[9895.176439436153;43319.06969162822;-16557.59348962456]
148,25,Interacting with foreign object,Foraging,Adult,{26;24;27;18},{26;18;23;27;24},[11715.738100528717;43029.736281871796;-18718.328803300858]
148,26,Interacting with foreign object,Foraging,Adult,{25;27;24;23},{18;23;27;24;25},[8176.786511177197;42650.55980056524;-18727.103085897863]
148,27,Interacting with foreign object,Foraging,Adult,{25;26;24;23},{26;18;23;24;25},[8863.99140805006;43207.51268622279;-17049.25908637792]
148,28,Low sitting/standing (stationary),Foraging,Adult,{},{},[24225.659446613863;39480.31932068989;-23942.937711007893]
149,18,Low sitting/standing (stationary),Foraging,Adult,{25},{25;27;26;23},[13130.150867030025;43277.38421911001;-17871.25576066971]
149,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;27;18;25},[5978.2893005935475;42269.63046232611;-17921.137332208455]
149,25,Interacting with foreign object,Foraging,Adult,{26;27;18},{26;27;18;23},[11671.355719685555;43053.384422913194;-18660.285757936537]
149,26,Interacting with foreign object,Foraging,Adult,{25;27;23},{25;27;18;23},[8066.918070890009;42652.43677741289;-18708.45587325096]
149,27,Interacting with foreign object,Foraging,Adult,{25;26;23},{25;26;18;23},[8905.182552578859;43168.81382676959;-17100.54046800174]
149,28,Low sitting/standing (stationary),Foraging,Adult,{},{},[24225.659446613863;39480.31932068989;-23942.937711007893]
150,18,Low sitting/standing (stationary),Foraging,Adult,{27;25},{25;27;26;23},[12829.621199287474;43239.412873744965;-17862.834457337856]
150,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;27;18;25},[5883.856826536357;42290.93880188465;-17799.811027109623]
150,25,Interacting with foreign object,Foraging,Adult,{26;27;18},{26;27;18;23},[11588.352572218515;43130.564626157284;-18554.41332827881]
150,26,Interacting with foreign object,Foraging,Adult,{25;27;23},{25;27;18;23},[8076.630126923323;42671.01657617092;-18658.194999814034]
150,27,Interacting with foreign object,Foraging,Adult,{25;26;18;23},{25;26;18;23},[9001.17891060561;43132.043086230755;-17162.95857281983]
151,18,Low sitting/standing (stationary),Foraging,Adult,{27;25},{25;27;26;23},[12696.276169308461;43207.18165585771;-17947.93550794199]
151,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;27;18;25},[5683.471079658717;42337.428305119276;-17729.912425622344]
151,25,Interacting with foreign object,Foraging,Adult,{26;27;18},{26;27;18;23},[11225.915465321392;43055.50675955415;-18521.04412483424]
151,26,Interacting with foreign object,Foraging,Adult,{25;27;23},{25;27;18;23},[8076.630126923323;42671.01657617092;-18658.194999814034]
151,27,Interacting with foreign object,Foraging,Adult,{25;26;18;23},{25;26;18;23},[9190.29175902903;43030.26484742761;-17272.938757024705]
152,18,Low sitting/standing (stationary),Foraging,Adult,{27;25},{25;27;26;23},[12696.276169308461;43207.18165585771;-17947.93550794199]
152,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;27;18;25},[5878.3748185765;42406.31885578111;-17553.953722247854]
152,25,Interacting with foreign object,Foraging,Adult,{26;27;18},{26;27;18;23},[10908.850933483802;42965.06987782568;-18610.408998379484]
152,26,Interacting with foreign object,Foraging,Adult,{25;27;23},{25;27;18;23},[8057.5868344679475;42635.4860394299;-18760.183454960585]
152,27,Interacting with foreign object,Foraging,Adult,{25;26;18;23},{25;26;18;23},[9278.637959755026;42987.06433225423;-17391.44154235162]
153,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;27;25},[5683.471079658717;42337.428305119276;-17729.912425622344]
153,25,Interacting with foreign object,Foraging,Adult,{26;27},{26;27;23},[10899.417806379497;42948.363740086555;-18659.86678738892]
153,26,Interacting with foreign object,Foraging,Adult,{25;27;23},{25;27;23},[8048.836749572307;42618.476001143456;-18812.37411350012]
153,27,Interacting with foreign object,Foraging,Adult,{25;26;23},{25;26;23},[8629.075433198363;43037.08733277023;-17301.619623340666]
154,29,Moving,Background,Adult,{},{},[37489.40536927432;38206.21819778532;-22029.915084529668]
155,28,Low sitting/standing (stationary),Foraging,Adult,{},{},[24164.066539384425;39479.42634064704;-23989.238045265898]
155,29,Moving,Background,Adult,{},{},[37489.40536927432;38206.21819778532;-22029.915084529668]
156,28,Low sitting/standing (stationary),Foraging,Adult,{},{},[23999.25462400168;39522.74885599315;-24091.097640648484]
156,29,Moving,Background,Adult,{},{},[37583.928742241114;38225.29125918448;-21997.477238038555]
157,18,Interacting with foreign object,Foraging,Adult,{26;23;27;25},{26;23;27;25},[9078.828522367403;42796.08663416654;-17812.901451319456]
157,25,Interacting with foreign object,Foraging,Adult,{26;27;18},{26;27;18;23},[11077.580108717084;42752.25171107054;-19213.40823608637]
157,28,Low sitting/standing (stationary),Foraging,Adult,{},{},[23987.50198565796;39500.63706510514;-24140.44801092148]
157,29,Moving,Background,Adult,{},{},[37597.58648540825;38242.617402784526;-21946.39832342975]
157,27,Moving,Foraging,Adult,{26;18;25},{26;23;18;25},[10222.38895964995;43368.341720715165;-16805.75666864589]
157,26,Interacting with foreign object,Foraging,Adult,{23;27;18;25},{23;27;18;25},[8168.656397525221;42636.39444564283;-18780.219275459647]
157,23,Interacting with foreign object,Foraging,Adult,{26;18},{26;27;18;25},[5594.23635985516;42256.197286464274;-17913.93669527769]
158,18,Interacting with foreign object,Foraging,Adult,{26;23;27;25},{26;23;27;25},[8597.636659935117;42962.99977105856;-17444.199430793524]
158,25,Interacting with foreign object,Foraging,Adult,{26;27;18},{26;27;18;23},[11190.935045153834;42754.97220386937;-19235.371178930625]
158,28,Low sitting/standing (stationary),Foraging,Adult,{},{},[23987.50198565796;39500.63706510514;-24140.44801092148]
158,29,Moving,Background,Adult,{},{},[37597.58648540825;38242.617402784526;-21946.39832342975]
158,27,Moving,Foraging,Adult,{26;18;25},{26;23;18;25},[11164.45676371269;43282.73036406189;-17406.127513371408]
158,26,Interacting with foreign object,Foraging,Adult,{23;27;18;25},{23;27;18;25},[8057.5868344679475;42635.4860394299;-18760.183454960585]
158,23,Interacting with foreign object,Foraging,Adult,{26;18},{26;27;18;25},[5594.23635985516;42256.197286464274;-17913.93669527769]
159,18,Interacting with foreign object,Foraging,Adult,{26;23;27;25},{26;23;27;25},[8248.636912902817;42916.26041390747;-17485.672842586413]
159,25,Interacting with foreign object,Foraging,Adult,{26;27;18},{26;27;18;23},[11314.886664291844;42798.075245432556;-19273.431127756834]
159,28,Low sitting/standing (stationary),Foraging,Adult,{},{},[23987.50198565796;39500.63706510514;-24140.44801092148]
159,27,Interacting with foreign object,Foraging,Adult,{26;18;25},{26;23;18;25},[11583.568220164627;43286.40311257169;-17835.565878363326]
159,26,Interacting with foreign object,Foraging,Adult,{23;27;18;25},{23;27;18;25},[8112.841939039528;42636.057879537344;-18769.693856209517]
159,23,Interacting with foreign object,Foraging,Adult,{26;18},{26;27;18;25},[5594.23635985516;42256.197286464274;-17913.93669527769]
160,25,Interacting with foreign object,Foraging,Adult,{27},{27},[11077.580108717084;42752.25171107054;-19213.40823608637]
160,28,Raised Guarding (Vigilant),Foraging,Adult,{},{},[24128.36833973974;39421.49917562306;-24139.613774351776]
160,27,Interacting with foreign object,Foraging,Adult,{25},{25},[11319.714290257543;43177.58000843972;-17869.691335957497]
161,18,High sitting/standing (Vigilant),Foraging,Adult,{26;27;23},{26;27;23},[8390.51062775962;42864.40645491332;-17609.21111570485]
161,28,Raised Guarding (Vigilant),Foraging,Adult,{},{},[24079.582649912685;39445.203152649105;-24138.273135300726]
161,27,Interacting with foreign object,Foraging,Adult,{26;18},{26;18;23},[11301.313650780357;43148.2085577026;-17973.555556399748]
161,26,Interacting with foreign object,Foraging,Adult,{27;18;23},{27;18;23},[8257.682372100651;42538.77496278286;-18755.289664566517]
161,23,Interacting with foreign object,Foraging,Adult,{26;18},{26;27;18},[5647.307491891086;42255.14127085358;-17922.44520458579]
162,18,High sitting/standing (Vigilant),Foraging,Adult,{26;27;23},{26;27;23},[8336.946204803884;42866.453240543604;-17600.094601210207]
162,28,Raised Guarding (Vigilant),Foraging,Adult,{},{},[24193.354104608297;39425.09364233911;-24097.197626080364]
162,27,Interacting with foreign object,Foraging,Adult,{26;18},{26;18;23},[11792.958139003254;43285.14797592163;-18052.48158321157]
162,26,Interacting with foreign object,Foraging,Adult,{27;18;23},{27;18;23},[8266.567656964064;42553.71969655156;-18703.620745003223]
162,23,Interacting with foreign object,Foraging,Adult,{26;18},{26;27;18},[5716.204802359454;42278.24500535056;-17827.518424320966]
163,18,Moving,Foraging,Adult,{26;27},{26;27},[8438.568802326918;43095.0457290411;-17115.56756091118]
163,28,Raised Guarding (Vigilant),Foraging,Adult,{},{},[24203.92922900617;39442.75243205577;-24045.33558595553]
163,27,Interacting with foreign object,Foraging,Adult,{26;18},{26;18},[11754.650416583754;43215.7570097968;-18257.64270803705]
163,26,Interacting with foreign object,Foraging,Adult,{27;18},{27;18},[8373.581306060776;42537.78638022393;-18714.92134712264]
164,18,Moving,Foraging,Adult,{26;27},{26;27},[10427.974732637405;43341.51409935951;-16946.825406193733]
164,27,Interacting with foreign object,Foraging,Adult,{26;18},{26;18},[11973.744134888053;43191.15851226449;-18287.789427682757]
164,26,Interacting with foreign object,Foraging,Adult,{27;18},{27;18},[8688.322512172163;42474.8322250545;-18741.767795443535]
165,18,Moving,Foraging,Adult,{27},{26;27},[12680.86489039287;43659.629469811916;-17150.61331474036]
165,27,Interacting with foreign object,Foraging,Adult,{26;18},{26;18},[12188.272250330076;43152.019508339465;-18310.712171752006]
165,26,Interacting with foreign object,Foraging,Adult,{27},{27;18},[8727.148191452026;42430.1240901947;-18790.772008895874]
166,18,High sitting/standing (Vigilant),Foraging,Adult,{},{26},[12847.980610059574;43524.19707921147;-17371.679747555405]
166,26,Interacting with foreign object,Foraging,Adult,{},{18},[9241.077411189675;42472.87601259351;-18775.96553108096]
167,18,High sitting/standing (Vigilant),Foraging,Adult,{26},{26;23},[12736.450738163665;43527.34079544246;-17354.00921080634]
167,26,Interacting with foreign object,Foraging,Adult,{18;23},{18;23},[9251.728466372937;42492.526450030506;-18726.48811738193]
167,23,Interacting with foreign object,Foraging,Adult,{26},{26;18},[7218.797165508848;42330.104012776166;-18732.459933156148]
168,18,High sitting/standing (Vigilant),Foraging,Adult,{26},{26;23},[12747.72633910738;43554.65669108927;-17303.096955064684]
168,26,Interacting with foreign object,Foraging,Adult,{18;23},{18;23},[9194.354701384902;42488.27516698837;-18715.34574946761]
168,23,Interacting with foreign object,Foraging,Adult,{26},{26;18},[7449.6220978284255;42437.538220986724;-18874.29650654085]
169,18,Moving,Foraging,Adult,{26;27},{26;27;23},[11971.150162041187;43580.87073457241;-17059.914789423347]
169,27,Interacting with foreign object,Foraging,Adult,{26;18;23},{26;18;23},[11242.171144708991;43070.82780741155;-18411.168908715248]
169,26,Interacting with foreign object,Foraging,Adult,{27;18;23},{27;18;23},[9139.993090562522;42487.168072372675;-18705.85546849668]
169,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;27;18},[7672.427921369672;42466.03671640158;-18923.30529344082]
170,18,Moving,Foraging,Adult,{26;27},{26;27;23},[12460.239382009953;43666.07004286349;-17053.36015710607]
170,27,Interacting with foreign object,Foraging,Adult,{26;18;23},{26;18;23},[10546.377410411835;43131.21884918213;-17479.898116588593]
170,26,Interacting with foreign object,Foraging,Adult,{27;18;23},{27;18;23},[9531.980714995414;42523.14195795357;-18788.269761674106]
170,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;27;18},[7672.427921369672;42466.03671640158;-18923.30529344082]
171,18,Moving,Foraging,Adult,{27},{26;27;23},[13250.514097824693;43638.161807887256;-17183.814803518355]
171,27,Interacting with foreign object,Foraging,Adult,{26;18;23},{26;18;23},[10536.42550048232;43112.646271169186;-17531.380347430706]
171,26,Interacting with foreign object,Foraging,Adult,{27;23},{27;18;23},[9758.609028980136;42549.26694878936;-18837.919128343463]
171,23,Interacting with foreign object,Foraging,Adult,{26;27},{26;27;18},[7672.427921369672;42466.03671640158;-18923.30529344082]
171,30,Low sitting/standing (stationary),Foraging,Adult,{},{},[24451.06933197379;39432.13934776187;-23916.97586400807]
172,18,Moving,Foraging,Adult,{25},{26;23;27;25},[14626.546938214451;43711.95075968653;-17100.314005408436]
172,25,Interacting with foreign object,Foraging,Adult,{26;27;18},{26;18;23;27;24},[11699.3092770027;43121.36053401604;-18570.82863435708]
172,27,Interacting with foreign object,Foraging,Adult,{26;23;24;25},{26;18;23;24;25},[10070.532480223104;43068.919217951596;-17553.485700991005]
172,26,Interacting with foreign object,Foraging,Adult,{23;27;25},{18;23;27;24;25},[9921.958540003747;42542.0309484601;-18864.367921590805]
172,24,Foraging,Foraging,Adult,{27;23},{26;23;27;25},[6661.8509016274475;43006.17133118212;-15928.994626064785]
172,23,Interacting with foreign object,Foraging,Adult,{26;27;24},{26;18;27;24;25},[7542.028066568077;42385.18716707826;-18927.0104906559]
172,30,Low sitting/standing (stationary),Foraging,Adult,{},{},[24451.06933197379;39432.13934776187;-23916.97586400807]
173,18,Moving,Waiting Area,Adult,{},{26;27;25},[17070.436717223376;44335.06101191789;-16426.319983405992]
173,25,Moving,Foraging,Adult,{26;27},{26;18;23;27;24},[11581.370266292244;43117.1915262565;-18608.409349199384]
173,27,Interacting with foreign object,Foraging,Adult,{26;23;24;25},{26;18;23;24;25},[9767.266963763162;43099.60559678823;-17278.791712971404]
173,26,Interacting with foreign object,Foraging,Adult,{23;27;24;25},{18;23;27;24;25},[10104.330631707795;42592.86851441488;-18855.96339728497]
173,24,Foraging,Foraging,Adult,{26;27;23},{26;23;27;25},[7080.673389915377;43110.18441686779;-16321.20508684963]
173,23,Interacting with foreign object,Foraging,Adult,{26;27;24},{26;27;24;25},[7542.028066568077;42385.18716707826;-18927.0104906559]
173,30,Low sitting/standing (stationary),Foraging,Adult,{},{},[24451.06933197379;39432.13934776187;-23916.97586400807]
174,18,Moving,Waiting Area,Adult,{},{25},[18185.2491002623;47515.42508588359;-17324.476979993284]
174,25,Moving,Foraging,Adult,{26},{26;18;23;27;24},[13359.053001023829;43186.151579871774;-18238.358664169908]
174,27,Interacting with foreign object,Foraging,Adult,{26;24;23},{26;23;24;25},[8718.624863639474;42988.635380119085;-17413.882621768862]
174,26,Interacting with foreign object,Foraging,Adult,{23;27;25},{23;27;24;25},[10233.048877757043;42649.32430166006;-18842.985323511064]
174,24,Foraging,Foraging,Adult,{27;23},{26;23;27;25},[6733.876630203798;42934.37262290716;-16146.845673311502]
174,23,Interacting with foreign object,Foraging,Adult,{26;27;24},{26;27;24;25},[7488.073864672333;42381.82272939384;-18915.39004445076]
174,30,Low sitting/standing (stationary),Foraging,Adult,{},{},[24451.06933197379;39432.13934776187;-23916.97586400807]
175,18,Moving,Waiting Area,Adult,{25},{26;25},[16122.66266796738;44826.2965664193;-16338.495270414278]
175,25,Moving,Foraging,Adult,{26;18},{26;18;23;27;24},[13644.542207820341;43281.48583803326;-17966.433433942497]
175,27,Interacting with foreign object,Foraging,Adult,{26;24;23},{26;23;24;25},[8294.406101457775;43003.75972721726;-17233.88530947268]
175,26,Interacting with foreign object,Foraging,Adult,{23;27;25},{18;23;27;24;25},[10129.931275662035;42655.083283986896;-18766.725716933608]
175,24,Foraging,Foraging,Adult,{27;23},{26;23;27;25},[6868.478495754767;43031.52883455902;-16085.903886281885]
175,23,Interacting with foreign object,Foraging,Adult,{26;27;24},{26;27;24;25},[7426.975187882781;42369.89497974515;-18960.307155013084]
176,18,Moving,Waiting Area,Adult,{},{26;25},[14836.324351228774;48314.03676465154;-17096.33576065302]
176,25,Moving,Foraging,Adult,{26},{26;18;23;27;24},[12991.568446397781;43225.868648052216;-17947.62559914589]
176,27,Interacting with foreign object,Foraging,Adult,{26;24;23},{26;23;24;25},[7979.086885607801;43010.63661007583;-17067.5227286499]
176,26,Interacting with foreign object,Foraging,Adult,{23;27;25},{18;23;27;24;25},[10068.760951556265;42632.31997290254;-18747.410145573318]
176,24,Foraging,Foraging,Adult,{27;23},{26;23;27;25},[6480.014431947842;42864.80200385302;-16312.496539905667]
176,23,Interacting with foreign object,Foraging,Adult,{26;27;24},{26;27;24;25},[7426.975187882781;42369.89497974515;-18960.307155013084]
177,18,Moving,Foraging,Adult,{27;24;23},{26;23;27;24;25},[7854.170021187514;43512.470029979944;-15593.672072507441]
177,25,Moving,Foraging,Adult,{26},{26;18;23;27;24},[12796.017287475988;43194.49719276279;-18077.664021663368]
177,27,Interacting with foreign object,Foraging,Adult,{26;24;18;23},{26;18;23;24;25},[8249.096786463633;43022.69701714814;-17175.14574572444]
177,26,Interacting with foreign object,Foraging,Adult,{23;27;25},{18;23;27;24;25},[10221.846377030015;42624.35021299124;-18888.349247038364]
177,24,Foraging,Foraging,Adult,{27;18;23},{26;18;23;27;25},[5634.054807312787;42651.586991906166;-16684.054450273514]
