Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
174,11,High sitting/standing (Vigilant),Foraging,Adult,{7},{7;2},[10042.479616582394;26310.884036771953;-12706.978919225745]
174,13,Foraging,Background,Adult,{},{},[58590.54764612019;48157.181456938386;-4487.022918922827]
174,14,Raised Guarding (Vigilant),Background,Adult,{},{},[18072.059102594852;27957.832305192947;-17822.48482811451]
174,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32596.866062417626;36181.567812651396;-18199.32078125328]
174,4,Moving,Waiting Area,Adult,{},{},[18678.595285832882;42151.63303977251;-3749.323381068185]
175,7,Low sitting/standing (stationary),Foraging,Adult,{11},{11;4},[7597.4115785472095;26863.148582547903;-11289.664238549769]
175,10,Foraging,Foraging,Adult,{},{},[-8959.292936772108;29611.602078139782;-7566.97734503448]
175,2,Low sitting/standing (stationary),Waiting Area,Adult,{},{11;4},[14227.928387582302;32033.558083355427;-10828.724442869425]
175,11,High sitting/standing (Vigilant),Foraging,Adult,{7},{4;7;2},[10077.087472893298;26392.91765291989;-12671.282529875636]
175,13,High sitting/standing (Vigilant),Background,Adult,{},{},[59390.6465883255;47946.222428798676;-5184.174833625555]
175,14,Raised Guarding (Vigilant),Background,Adult,{},{},[18072.059102594852;27957.832305192947;-17822.48482811451]
175,15,Moving,Waiting Area,Adult,{},{},[13802.07280978281;39200.11644782871;-4862.610036612488]
175,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32596.866062417626;36181.567812651396;-18199.32078125328]
175,4,Moving,Waiting Area,Adult,{},{11;7;2},[8469.917417572811;31947.361671280116;-8775.509918510914]
176,7,Low sitting/standing (stationary),Foraging,Adult,{11;4},{11;4;2},[7671.076658455189;26874.917967479676;-11307.635517135262]
176,10,Moving,Foraging,Adult,{},{},[-8636.508262803778;29577.987271504477;-7585.847707581706]
176,2,Moving,Waiting Area,Adult,{},{4;11;7},[11560.237777700648;30914.015128258616;-10474.352642236277]
176,11,High sitting/standing (Vigilant),Foraging,Adult,{7},{4;7;2},[10111.74598582089;26471.85609215498;-12633.916795507073]
176,13,High sitting/standing (Vigilant),Background,Adult,{},{},[59844.33428764343;47965.41154670715;-5164.563676118851]
176,14,Raised Guarding (Vigilant),Background,Adult,{},{},[18072.059102594852;27957.832305192947;-17822.48482811451]
176,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32596.866062417626;36181.567812651396;-18199.32078125328]
176,4,Low sitting/standing (stationary),Waiting Area,Adult,{7},{11;7;2},[7594.13260803977;29866.492867952213;-9867.261834359728]
177,7,High sitting/standing (Vigilant),Foraging,Adult,{11;4;2},{11;4;2},[7746.744173532352;26895.491700932384;-11329.1603176184]
177,10,Moving,Foraging,Adult,{},{},[-5165.221617460251;29036.58715391159;-8109.417511105537]
177,2,Moving,Waiting Area,Adult,{4;7},{4;11;7},[7232.995054118335;29685.854022592306;-9874.618291124701]
177,11,Moving,Foraging,Adult,{4;7},{4;7;2},[9216.918538805097;26276.16799750924;-12301.51175496541]
177,13,High sitting/standing (Vigilant),Background,Adult,{},{},[59888.47326183319;47993.12142586708;-5093.041903376579]
177,14,Raised Guarding (Vigilant),Background,Adult,{},{},[18072.059102594852;27957.832305192947;-17822.48482811451]
177,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32596.866062417626;36181.567812651396;-18199.32078125328]
177,4,High sitting/standing (Vigilant),Waiting Area,Adult,{11;7;2},{11;7;2},[7293.3280340358615;28947.955737918615;-10244.574131727219]
178,7,High sitting/standing (Vigilant),Foraging,Adult,{11;4},{11;4;2},[7746.744173532352;26895.491700932384;-11329.1603176184]
178,10,Low sitting/standing (stationary),Foraging,Adult,{},{2},[-2748.4019363131374;28533.769784770906;-8482.461106397212]
178,2,Moving,Waiting Area,Adult,{4},{10;4;11;7},[3663.0501888396684;29265.8126026839;-9315.078764980659]
178,11,Moving,Foraging,Adult,{4;7},{4;7;2},[6026.998709175736;25983.203037567437;-11117.451530115679]
178,13,High sitting/standing (Vigilant),Background,Adult,{},{},[59538.85857862234;47904.9698587656;-5276.406923003495]
178,14,Raised Guarding (Vigilant),Background,Adult,{},{},[18072.059102594852;27957.832305192947;-17822.48482811451]
178,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32596.866062417626;36181.567812651396;-18199.32078125328]
178,4,High sitting/standing (Vigilant),Foraging,Adult,{11;7;2},{11;7;2},[7170.8147781305015;28678.764191251248;-10332.551603866741]
179,7,High sitting/standing (Vigilant),Foraging,Adult,{11;4},{11;4;2},[7746.744173532352;26895.491700932384;-11329.1603176184]
179,10,High sitting/standing (Vigilant),Foraging,Adult,{},{11;2},[-2891.3291444778442;28534.258602380753;-8466.936631202698]
179,2,Low sitting/standing (stationary),Waiting Area,Adult,{11},{10;4;11;7},[2296.1249355580658;29292.507298752666;-9053.327902846038]
179,11,Moving,Foraging,Adult,{4;7;2},{10;4;7;2},[4434.351687431335;27350.021211624146;-10235.284515857697]
179,14,Raised Guarding (Vigilant),Background,Adult,{},{},[18072.059102594852;27957.832305192947;-17822.48482811451]
179,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32596.866062417626;36181.567812651396;-18199.32078125328]
179,4,High sitting/standing (Vigilant),Foraging,Adult,{11;7},{11;7;2},[7133.652637341991;28674.51096067764;-10324.94274083618]
180,7,High sitting/standing (Vigilant),Foraging,Adult,{},{2},[7707.616149963811;26884.351026669145;-11317.29734557867]
180,10,Moving,Foraging,Adult,{},{2},[-3466.451272690203;28656.861880693585;-8364.481717837974]
180,2,Low sitting/standing (stationary),Waiting Area,Adult,{},{10;7},[2221.7678049895912;29283.466631039977;-9039.222908236086]
180,13,Moving,Waiting Area,Adult,{},{},[43748.84539048374;44719.01605543494;-8728.464306108654]
180,14,Low sitting/standing (stationary),Background,Adult,{},{},[18009.522394876927;27931.533979661763;-17792.959747619927]
180,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32596.866062417626;36181.567812651396;-18199.32078125328]
181,7,High sitting/standing (Vigilant),Foraging,Adult,{},{2},[7746.744173532352;26895.491700932384;-11329.1603176184]
181,10,Low sitting/standing (stationary),Foraging,Adult,{11},{15;11;2},[-3954.9818788510747;29236.249925833195;-8108.031441124156]
181,2,Low sitting/standing (stationary),Waiting Area,Adult,{},{10;11;7},[2185.9739485941827;29281.23991522193;-9033.291685290635]
181,11,Moving,Foraging,Adult,{10},{10;15;2},[-2474.5246584527194;29636.23069176078;-8009.539035007358]
181,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43815.76767399907;44685.30136138201;-9515.458540923893]
181,14,Low sitting/standing (stationary),Background,Adult,{},{},[17947.909093737602;27907.46677362919;-17766.241565287113]
181,15,Moving,Waiting Area,Adult,{},{10;11},[-7408.546174749732;31806.631597034633;-6444.009523095563]
181,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32596.866062417626;36181.567812651396;-18199.32078125328]
182,7,Groom,Foraging,Adult,{},{2},[7869.39238370955;26850.95998520404;-11408.866099327803]
182,10,Moving,Foraging,Adult,{11;4},{15;11;4;2},[-5333.455970406532;29891.843642503023;-7724.293400578201]
182,2,Low sitting/standing (stationary),Waiting Area,Adult,{},{10;4;7},[2221.7678049895912;29283.466631039977;-9039.222908236086]
182,11,Moving,Waiting Area,Adult,{10},{10;15;4},[-6812.806935283355;31649.1591642946;-6510.455339615233]
182,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43855.84204047918;44649.86073330045;-9649.791926927865]
182,14,Moving,Foraging,Adult,{},{},[16021.88598272577;27823.944890104234;-15526.005036868155]
182,15,Moving,Waiting Area,Adult,{},{10;11},[-11680.668074415997;32617.176108255982;-6596.865950861014]
182,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32596.866062417626;36181.567812651396;-18199.32078125328]
182,4,Moving,Foraging,Adult,{10},{10;11;2},[-2017.809541374445;29232.300457391888;-8290.309611782432]
183,7,Low sitting/standing (stationary),Foraging,Adult,{},{14;2},[7869.39238370955;26850.95998520404;-11408.866099327803]
183,10,Foraging,Foraging,Adult,{11;4},{15;11;4},[-8660.16654486768;29702.750574283302;-7541.595436505973]
183,2,Low sitting/standing (stationary),Waiting Area,Adult,{},{7;14},[2258.1586501644924;29288.248369157314;-9045.80243352428]
183,11,Foraging,Waiting Area,Adult,{10;4},{10;15;4},[-8785.283761747181;32300.77582845092;-6499.011834371835]
183,13,Raised Guarding (Vigilant),Background,Adult,{},{},[44024.052107810974;44648.82178899646;-9740.400319062173]
183,14,Moving,Foraging,Adult,{},{7;2},[3984.0879966579378;25691.229635983706;-10700.355286926031]
183,15,Moving,Door,Adult,{},{10;11},[-14334.78785607405;32198.39033359289;-7516.535879191011]
183,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32596.866062417626;36181.567812651396;-18199.32078125328]
183,4,Moving,Foraging,Adult,{10;11},{10;11},[-6046.926923312247;30950.591405555606;-7024.638374172151]
184,7,Moving,Foraging,Adult,{},{2},[6014.240262604319;27324.22042425722;-10590.746012510732]
184,10,Foraging,Foraging,Adult,{4;14},{15;4;14},[-9175.828456610441;29725.84832933545;-7501.107662707567]
184,2,Low sitting/standing (stationary),Waiting Area,Adult,{},{7},[2296.1249355580658;29292.507298752666;-9053.327902846038]
184,13,Raised Guarding (Vigilant),Background,Adult,{},{},[44024.052107810974;44648.82178899646;-9740.400319062173]
184,14,Moving,Foraging,Adult,{10},{10;4},[-6798.675274353474;29044.6958707273;-7948.364708054811]
184,15,Moving,Door,Adult,{},{10},[-15682.465435441583;31559.671385332942;-9056.347438890487]
184,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32596.866062417626;36181.567812651396;-18199.32078125328]
184,4,Moving,Waiting Area,Adult,{10},{10;14},[-8507.31241661217;33009.34600209817;-5341.248394692317]
185,10,Foraging,Foraging,Adult,{14},{15;14},[-9137.792188711464;29729.765102839097;-7505.687923308462]
185,2,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[2332.2074819244444;29294.530133992434;-9058.55914528668]
185,13,Raised Guarding (Vigilant),Background,Adult,{},{},[44024.052107810974;44648.82178899646;-9740.400319062173]
185,14,Low sitting/standing (stationary),Foraging,Adult,{10},{10},[-7734.336911049206;29262.64867133461;-7771.159105201252]
185,15,Low sitting/standing (stationary),Door,Adult,{},{10},[-16254.237686187029;31479.431320041418;-9259.641571648419]
185,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32596.866062417626;36181.567812651396;-18199.32078125328]
185,4,Moving,Waiting Area,Adult,{},{},[-7386.8910433501005;35567.57252898812;-1548.385359711945]
186,7,Moving,Foraging,Adult,{14},{10;14;2},[-5395.141337260604;30430.83452783525;-7395.851368516684]
186,10,Foraging,Foraging,Adult,{14},{15;7;14},[-10807.99186231941;30895.93575501442;-8097.861121919006]
186,2,Low sitting/standing (stationary),Waiting Area,Adult,{},{7},[2304.3944301437587;29351.129995062947;-9033.39604807645]
186,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43990.477198943496;44621.90331926942;-9798.724679887295]
186,14,Low sitting/standing (stationary),Foraging,Adult,{10;7},{10;7},[-7859.5532503426075;29320.394028782845;-7737.678350538015]
186,15,Raised Guarding (Vigilant),Door,Adult,{},{10},[-15878.960287287831;31471.339219138026;-9278.42126095295]
186,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32596.866062417626;36181.567812651396;-18199.32078125328]
186,4,Moving,Waiting Area,Adult,{},{},[1117.7306281663477;43275.602214217186;4578.671545237303]
187,7,Moving,Waiting Area,Adult,{10;14},{10;14},[-7585.524698466063;31808.854626715183;-6507.844077706337]
187,10,Foraging,Foraging,Adult,{7;14},{15;7;14},[-10931.514061653987;31052.914121754467;-8050.6144733978435]
187,2,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[2267.603652906604;29347.15265148878;-9025.982300501317]
187,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43990.477198943496;44621.90331926942;-9798.724679887295]
187,14,Low sitting/standing (stationary),Foraging,Adult,{10;7},{10;7},[-7981.079574864358;29374.34405594319;-7703.162207450718]
187,15,Raised Guarding (Vigilant),Door,Adult,{},{10},[-15878.960287287831;31471.339219138026;-9278.42126095295]
187,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32687.61487776786;36283.42481303215;-18194.27606663853]
187,4,Moving,Waiting Area,Adult,{},{},[11146.659519009292;51201.52491918206;5759.2482528574765]
188,7,Moving,Waiting Area,Adult,{14},{10;14},[-5892.866336643696;31192.594388484955;-6822.048547923565]
188,10,Foraging,Foraging,Adult,{14},{15;7;14},[-11132.246983610094;31082.823764786124;-8167.350412234664]
188,2,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[2304.3944301437587;29351.129995062947;-9033.39604807645]
188,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43990.477198943496;44621.90331926942;-9798.724679887295]
188,14,Moving,Foraging,Adult,{10;7},{10;15;7},[-8426.007625579834;29271.715652644634;-7711.102380923927]
188,15,Raised Guarding (Vigilant),Door,Adult,{},{10;14},[-15878.960287287831;31471.339219138026;-9278.42126095295]
188,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32687.61487776786;36283.42481303215;-18194.27606663853]
188,4,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[6772.675169649534;50204.20937055349;7277.010117243044]
189,10,Foraging,Foraging,Adult,{},{15},[-11316.243757979944;31039.50583384186;-8305.378377749585]
189,2,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[2349.5025550201535;29408.833170324564;-9018.661980591714]
189,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43990.477198943496;44621.90331926942;-9798.724679887295]
189,15,Raised Guarding (Vigilant),Door,Adult,{},{10},[-15878.960287287831;31471.339219138026;-9278.42126095295]
189,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32687.61487776786;36283.42481303215;-18194.27606663853]
189,4,Raised Guarding (Vigilant),Waiting Area,Adult,{},{},[8105.652930542827;50601.375425338745;7489.463607914746]
190,10,Foraging,Foraging,Adult,{11},{15;11},[-11792.613107681274;31386.512422561646;-8413.44562280178]
190,2,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[2166.583826335147;29391.05886738375;-8987.67487001326]
190,11,Low sitting/standing (stationary),Foraging,Adult,{10},{10;15},[-10653.760338276625;32256.896889269352;-7150.234818089753]
190,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43957.92989215255;44593.59077858925;-9857.124120935798]
190,15,Raised Guarding (Vigilant),Door,Adult,{},{10;11},[-15878.960287287831;31471.339219138026;-9278.42126095295]
190,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32687.61487776786;36283.42481303215;-18194.27606663853]
190,4,Raised Guarding (Vigilant),Waiting Area,Adult,{},{},[8105.652930542827;50601.375425338745;7489.463607914746]
191,2,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[2130.7749286182225;29390.32320124656;-8982.839817201719]
191,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43957.92989215255;44593.59077858925;-9857.124120935798]
191,15,Raised Guarding (Vigilant),Door,Adult,{},{},[-15878.960287287831;31471.339219138026;-9278.42126095295]
191,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32687.61487776786;36283.42481303215;-18194.27606663853]
191,4,Raised Guarding (Vigilant),Waiting Area,Adult,{},{},[8105.652930542827;50601.375425338745;7489.463607914746]
192,2,Moving,Waiting Area,Adult,{},{},[1618.4333825630601;29091.941283430904;-9013.12520535104]
192,11,Moving,Door,Adult,{},{},[-20824.05837680772;32624.21198026836;-1625.1579423816875]
192,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43957.92989215255;44593.59077858925;-9857.124120935798]
192,15,Raised Guarding (Vigilant),Door,Adult,{},{},[-15878.960287287831;31471.339219138026;-9278.42126095295]
192,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32687.61487776786;36283.42481303215;-18194.27606663853]
192,4,Raised Guarding (Vigilant),Waiting Area,Adult,{},{},[8105.652930542827;50601.375425338745;7489.463607914746]
193,10,Moving,Door,Adult,{},{15;11},[-20421.96659708023;31522.175525665283;-5995.392407178879]
193,2,Moving,Waiting Area,Adult,{},{},[625.9726447400171;30350.69542132318;-8202.098049681634]
193,11,Moving,Door,Adult,{},{10},[-25955.42707453668;31362.319000966847;-1552.8430945817381]
193,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43957.92989215255;44593.59077858925;-9857.124120935798]
193,15,Raised Guarding (Vigilant),Door,Adult,{},{10},[-15878.960287287831;31471.339219138026;-9278.42126095295]
193,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32687.61487776786;36283.42481303215;-18194.27606663853]
193,4,Raised Guarding (Vigilant),Waiting Area,Adult,{},{},[8105.652930542827;50601.375425338745;7489.463607914746]
194,10,Moving,Door,Adult,{11},{11},[-26497.287373825908;31669.9719684422;772.8413946800865]
194,2,Moving,Waiting Area,Adult,{},{},[-3929.886663079262;30993.88382202387;-7107.8774841576815]
194,11,Moving,Door,Adult,{10},{10},[-29656.001997858286;30486.19017838314;-1090.4965662620962]
194,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43940.11405180022;44581.625487186015;-9917.836708681658]
194,15,Raised Guarding (Vigilant),Door,Adult,{},{},[-15878.960287287831;31471.339219138026;-9278.42126095295]
194,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32687.61487776786;36283.42481303215;-18194.27606663853]
194,4,Raised Guarding (Vigilant),Waiting Area,Adult,{},{},[8105.652930542827;50601.375425338745;7489.463607914746]
195,7,Moving,Foraging,Adult,{},{2},[-4472.6686843931675;30521.300683796406;-7400.931119412184]
195,10,Low sitting/standing (stationary),Door,Adult,{11},{11},[-28441.154543142766;31378.343157164752;2249.0527963624336]
195,2,Moving,Waiting Area,Adult,{},{7},[-7710.091757148504;32859.89495778084;-5396.468028843403]
195,11,Low sitting/standing (stationary),Door,Adult,{10},{10},[-29761.012383937836;30499.69720041752;-949.1733604446054]
195,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43945.48663675785;44651.79066157341;-9663.66636261344]
195,15,Raised Guarding (Vigilant),Door,Adult,{},{},[-15878.960287287831;31471.339219138026;-9278.42126095295]
195,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32633.501368552446;36299.788232740015;-18186.543679686263]
195,4,Raised Guarding (Vigilant),Waiting Area,Adult,{},{},[8105.652930542827;50601.375425338745;7489.463607914746]
196,7,Moving,Waiting Area,Adult,{},{15;2},[-8868.651718437672;32594.876016058028;-6056.952165061608]
196,10,Moving,Door,Adult,{},{11},[-26414.432225048542;31979.2868437618;3075.576735239476]
196,2,Moving,Waiting Area,Adult,{},{7},[-12307.174654770643;35024.81708177924;-225.82716433505993]
196,11,High sitting/standing (Vigilant),Door,Adult,{},{10},[-30088.696971360594;30406.0655884929;-954.0389087572694]
196,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43855.84204047918;44649.86073330045;-9649.791926927865]
196,15,Raised Guarding (Vigilant),Door,Adult,{},{7},[-15878.960287287831;31471.339219138026;-9278.42126095295]
196,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32633.501368552446;36299.788232740015;-18186.543679686263]
196,4,Raised Guarding (Vigilant),Waiting Area,Adult,{},{},[8041.633611803874;50586.8149227947;7495.249340748414]
197,7,Moving,Waiting Area,Adult,{},{},[-9396.121055550873;33385.36902579665;-4852.898401523009]
197,10,Moving,Door,Adult,{},{2},[-22024.32383062318;33365.15853568539;4645.10821634531]
197,2,Moving,Door,Adult,{},{10},[-16746.006517359987;34297.49798992649;812.4890302039566]
197,11,Low sitting/standing (stationary),Door,Adult,{},{},[-29998.71279080212;30442.653440609574;-920.4450283991173]
197,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43874.136742442846;44662.29571136832;-9587.689769767225]
197,15,Raised Guarding (Vigilant),Door,Adult,{},{},[-15878.960287287831;31471.339219138026;-9278.42126095295]
197,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32633.501368552446;36299.788232740015;-18186.543679686263]
197,4,Raised Guarding (Vigilant),Waiting Area,Adult,{},{},[7852.777362588793;50560.055144533515;7514.776625670493]
198,7,Foraging,Waiting Area,Adult,{},{},[-10818.962764058262;34929.01826913282;-1231.1494872852927]
198,10,Moving,Door,Adult,{},{2},[-18931.139758452773;34831.35652951151;5480.189033207484]
198,2,Moving,Door,Adult,{},{10},[-22415.42806226015;32806.03097862005;1252.5133399832994]
198,11,Low sitting/standing (stationary),Door,Adult,{},{},[-30237.346309449524;30403.430586550385;-806.5746028452995]
198,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43815.76767399907;44685.30136138201;-9515.458540923893]
198,15,Raised Guarding (Vigilant),Door,Adult,{},{},[-15878.960287287831;31471.339219138026;-9278.42126095295]
198,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32633.501368552446;36299.788232740015;-18186.543679686263]
198,4,Moving,Waiting Area,Adult,{},{},[8218.828688327223;50616.840348970145;6474.727768382058]
199,7,Moving,Waiting Area,Adult,{},{10},[-12053.510547395796;34630.88145147264;-1372.4219308523461]
199,10,Low sitting/standing (stationary),Waiting Area,Adult,{},{7},[-16552.90535317734;35048.9670217745;2705.58757104096]
199,2,Moving,Door,Adult,{},{11},[-26642.066572204232;31826.231836155057;2210.2669630330056]
199,11,Low sitting/standing (stationary),Door,Adult,{},{2},[-30151.519370913506;30444.138805747032;-774.2550196908414]
199,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43710.61278942227;44668.26387947798;-9497.829237565398]
199,15,Raised Guarding (Vigilant),Door,Adult,{},{},[-15974.94412231259;31477.857700400054;-9273.753890845925]
199,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32567.722040355206;36303.823415756226;-18172.64216595888]
199,4,Moving,Waiting Area,Adult,{},{},[-8286.112016077153;38855.08584074676;6440.78952558944]
200,7,Low sitting/standing (stationary),Waiting Area,Adult,{},{10},[-14260.528859198093;34123.52161884308;-1522.167194031179]
200,10,High sitting/standing (Vigilant),Waiting Area,Adult,{},{4;7},[-16415.734610643238;35079.97380065173;2688.6019640979357]
200,2,Moving,Door,Adult,{},{11;4},[-26231.435211263597;31948.87028913945;2516.6272213142365]
200,11,Low sitting/standing (stationary),Door,Adult,{},{2},[-30292.957312494516;30416.911553759128;-714.2134932066547]
200,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43741.012298583984;44692.07847246528;-9438.350536376238]
200,15,Low sitting/standing (stationary),Door,Adult,{},{},[-16530.90000104904;31470.0150706321;-9242.542643241584]
200,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32567.722040355206;36303.823415756226;-18172.64216595888]
200,4,Moving,Door,Adult,{},{10;2},[-22259.745662741363;33016.98562759161;2606.931273101829]
201,7,Low sitting/standing (stationary),Waiting Area,Adult,{},{10},[-13907.152426261455;34197.37715728581;-1524.193868520204]
201,10,High sitting/standing (Vigilant),Waiting Area,Adult,{},{7},[-16415.734610643238;35079.97380065173;2688.6019640979357]
201,2,Moving,Door,Adult,{4},{11;4},[-24232.509510040283;32215.12769126892;416.54860992729664]
201,11,Low sitting/standing (stationary),Door,Adult,{},{4;2},[-30237.346309449524;30403.430586550385;-806.5746028452995]
201,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43710.61278942227;44668.26387947798;-9497.829237565398]
201,15,Low sitting/standing (stationary),Door,Adult,{},{},[-15966.675119386055;31535.89271351695;-9118.980999501422]
201,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32567.722040355206;36303.823415756226;-18172.64216595888]
201,4,Moving,Door,Adult,{2},{11;2},[-24088.778484381735;31721.406171426177;-1841.7973608733155]
202,7,High sitting/standing (Vigilant),Waiting Area,Adult,{},{10;15},[-13819.589314118028;34212.366182625294;-1533.6506585665047]
202,10,High sitting/standing (Vigilant),Waiting Area,Adult,{},{7},[-16415.734610643238;35079.97380065173;2688.6019640979357]
202,2,Moving,Door,Adult,{15},{15;11;4},[-22279.164800025523;32066.692708089948;-2258.8971712999046]
202,11,Moving,Door,Adult,{4},{4;2},[-28771.48486725986;31159.97521473095;771.3182984773885]
202,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43987.62343963981;44683.4410995245;-9541.720581069589]
202,14,Low sitting/standing (stationary),Door,Adult,{},{15},[-16813.34279814735;31616.464176554233;-8705.294937252998]
202,15,Moving,Door,Adult,{2},{14;4;7;2},[-20792.632550880313;32028.429206818342;-4029.9727836996317]
202,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32567.722040355206;36303.823415756226;-18172.64216595888]
202,4,Moving,Door,Adult,{11},{15;11;2},[-27940.885218560696;30798.840257018805;-1715.7618563212454]
203,7,Moving,Waiting Area,Adult,{},{10},[-13997.129368364811;34235.476055145264;-1386.0364679321647]
203,10,High sitting/standing (Vigilant),Waiting Area,Adult,{},{11;7},[-16415.734610643238;35079.97380065173;2688.6019640979357]
203,2,Moving,Door,Adult,{15;11},{15;11;4},[-23943.33119976148;31681.8702560775;-2112.8312521479093]
203,11,Moving,Door,Adult,{2},{10;15;4;2},[-21789.49838807434;32729.38611196913;39.21625775633129]
203,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43915.835066735744;44497.54766345024;-10235.037477433681]
203,14,Low sitting/standing (stationary),Door,Adult,{},{},[-16818.99651407078;31572.303324840963;-8823.67075377889]
203,15,Moving,Door,Adult,{4;2},{11;4;2},[-26825.92538046837;31249.294387340546;-1157.1365367621183]
203,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32567.722040355206;36303.823415756226;-18172.64216595888]
203,4,Low sitting/standing (stationary),Door,Adult,{15},{15;11;2},[-28348.119887270033;30794.7645242624;-1415.6831852705218]
204,7,Low sitting/standing (stationary),Waiting Area,Adult,{10;11},{10;11;2},[-14422.05954446923;34639.802227471024;128.83492433359788]
204,10,Low sitting/standing (stationary),Waiting Area,Adult,{7},{11;7;2},[-16981.999857407063;34908.41744263098;2803.345492867753]
204,2,Moving,Door,Adult,{},{10;7;15;11;4},[-21646.09179764241;32372.313925094903;-1783.7070325957611]
204,11,Moving,Waiting Area,Adult,{7},{10;7;2},[-15839.184162080288;33922.3176593259;-984.3858028805116]
204,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43915.835066735744;44497.54766345024;-10235.037477433681]
204,14,Low sitting/standing (stationary),Door,Adult,{},{},[-16764.708712548018;31632.108170788735;-8668.4415219035]
204,15,Low sitting/standing (stationary),Door,Adult,{4},{4;2},[-27175.422701634467;31396.24536376819;-118.26366484317259]
204,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32567.722040355206;36303.823415756226;-18172.64216595888]
204,4,Low sitting/standing (stationary),Door,Adult,{15},{15;2},[-28303.494936667383;30808.594636699185;-1420.6727794933831]
205,7,Low sitting/standing (stationary),Waiting Area,Adult,{},{10;11;2},[-14515.464371472597;34630.2650949955;139.51344086788595]
205,10,Foraging,Waiting Area,Adult,{},{7;2},[-17651.390208035707;34844.7124825716;3388.129699507728]
205,2,Moving,Door,Adult,{},{10;15;7;14},[-20131.746712565422;32438.566462270916;-3060.1359105212614]
205,11,Moving,Waiting Area,Adult,{},{7},[-8858.223207086325;34820.34549035877;-2187.725208458025]
205,13,Raised Guarding (Vigilant),Background,Adult,{},{},[43915.835066735744;44497.54766345024;-10235.037477433681]
205,14,Low sitting/standing (stationary),Door,Adult,{},{2},[-16747.70152706653;31687.4921316579;-8470.132907107472]
205,15,High sitting/standing (Vigilant),Door,Adult,{4},{4;2},[-27042.8396769315;31400.350996838883;-353.14643496033386]
205,1,Raised Guarding (Vigilant),Background,Adult,{},{},[32567.722040355206;36303.823415756226;-18172.64216595888]
205,4,Moving,Door,Adult,{15},{15},[-30099.236910637468;30930.003086227924;1642.0683617347386]
