Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
153,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
153,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44810.04472479224;63000.12994581461;398.19361208821647]
153,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43105.93535171822;63289.89455055818;-306.26027022073686]
154,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44643.86607462913;62953.76114298403;-2781.720119699836]
154,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43119.84125632048;63297.92916576564;-57.440333861995896]
154,2,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-43633.20012664795;64215.76305389404;21505.153064727783]
154,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45210.29870283604;62999.943378686905;1987.770661230199]
154,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17142.703766182065;64814.193548083305;-33213.54514122009]
154,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
154,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
154,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43105.93535171822;63289.89455055818;-306.26027022073686]
155,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44643.86607462913;62953.76114298403;-2781.720119699836]
155,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43115.47147691995;63295.34949249402;-141.09413524418778]
155,2,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-43693.14654418826;64226.76869533956;21875.41125547886]
155,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45210.29870283604;62999.943378686905;1987.770661230199]
155,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17142.703766182065;64814.193548083305;-33213.54514122009]
155,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
155,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
155,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43105.93535171822;63289.89455055818;-306.26027022073686]
156,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44643.86607462913;62953.76114298403;-2781.720119699836]
156,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43115.47147691995;63295.34949249402;-141.09413524418778]
156,2,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-43618.76763676852;64248.615476086736;21970.7175567057]
156,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45210.29870283604;62999.943378686905;1987.770661230199]
156,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17142.703766182065;64814.193548083305;-33213.54514122009]
156,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
156,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
156,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43105.93535171822;63289.89455055818;-306.26027022073686]
157,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44643.86607462913;62953.76114298403;-2781.720119699836]
157,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43025.43998476118;63315.4660840556;-137.84531788846834]
157,2,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-43914.07145616412;64195.54789689183;22061.574213385582]
157,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45210.29870283604;62999.943378686905;1987.770661230199]
157,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17142.703766182065;64814.193548083305;-33213.54514122009]
157,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
157,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
157,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43105.93535171822;63289.89455055818;-306.26027022073686]
158,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44643.86607462913;62953.76114298403;-2781.720119699836]
158,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43025.43998476118;63315.4660840556;-137.84531788846834]
158,2,Dig burrow,Sand Area,Adult,{},{},[-42842.10621868074;64507.85152709484;22007.463038668036]
158,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45210.29870283604;62999.943378686905;1987.770661230199]
158,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17142.703766182065;64814.193548083305;-33213.54514122009]
158,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
158,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
158,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43105.93535171822;63289.89455055818;-306.26027022073686]
159,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44643.86607462913;62953.76114298403;-2781.720119699836]
159,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43110.84925348312;63292.40201572329;-223.92287390139245]
159,2,Dig burrow,Sand Area,Adult,{},{},[-42095.34117886424;64669.780364751816;21925.27023972571]
159,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45210.29870283604;62999.943378686905;1987.770661230199]
159,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17139.64925764501;64791.63797360659;-33294.18541485071]
159,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
159,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
159,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43190.40336881578;63267.676330149174;-310.2070698486641]
160,6,Dig burrow,Sand Area,Adult,{},{2},[-47189.556201696396;63265.98433317989;20420.779388722032]
160,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44643.86607462913;62953.76114298403;-2781.720119699836]
160,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43185.633746147156;63264.51827120781;-391.97110051615164]
160,2,Dig burrow,Sand Area,Adult,{},{6},[-42282.9958730191;64639.84305207431;21927.22335767001]
160,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45203.15688329935;63000.01311476529;1901.518843210768]
160,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17139.64925764501;64791.63797360659;-33294.18541485071]
160,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
160,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
160,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43190.40336881578;63267.676330149174;-310.2070698486641]
161,6,Dig burrow,Sand Area,Adult,{},{2},[-46677.077224083245;63249.825166881084;19221.8540510796]
161,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44734.4126971066;62934.008122473955;-2784.2169178277254]
161,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43185.633746147156;63264.51827120781;-391.97110051615164]
161,2,Dig burrow,Sand Area,Adult,{},{6},[-41898.53153860569;64812.235372424126;22144.233068048954]
161,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45297.83408540487;62983.587599396706;1900.7339782305062]
161,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17139.64925764501;64791.63797360659;-33294.18541485071]
161,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
161,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
161,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43190.40336881578;63267.676330149174;-310.2070698486641]
162,6,Dig burrow,Sand Area,Adult,{},{},[-47241.94135951996;63081.21473407745;18039.60560655594]
162,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44736.839211940765;62933.76516056061;-2701.0274130403996]
162,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43185.633746147156;63264.51827120781;-391.97110051615164]
162,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45203.15688329935;63000.01311476529;1901.518843210768]
162,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17139.64925764501;64791.63797360659;-33294.18541485071]
162,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
162,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
162,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43280.39706233144;63247.291894733906;-313.39756353455596]
163,6,Moving,Sand Area,Adult,{},{},[-54789.92209853232;62053.39026919007;17862.147876106203]
163,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44736.839211940765;62933.76516056061;-2701.0274130403996]
163,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43185.633746147156;63264.51827120781;-391.97110051615164]
163,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45203.15688329935;63000.01311476529;1901.518843210768]
163,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17139.64925764501;64791.63797360659;-33294.18541485071]
163,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
163,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
163,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43280.39706233144;63247.291894733906;-313.39756353455596]
164,6,Moving,Sand Area,Adult,{},{},[-61132.95327967033;61618.37617837638;20402.942193957046]
164,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44736.839211940765;62933.76516056061;-2701.0274130403996]
164,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43185.633746147156;63264.51827120781;-391.97110051615164]
164,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45107.58726173639;63010.14958015084;1905.1019630990922]
164,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17139.64925764501;64791.63797360659;-33294.18541485071]
164,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
164,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
164,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43280.39706233144;63247.291894733906;-313.39756353455596]
165,6,Moving,Sand Area,Adult,{},{},[-60344.734854102135;61845.9630728066;24243.05625809729]
165,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44736.839211940765;62933.76516056061;-2701.0274130403996]
165,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43185.633746147156;63264.51827120781;-391.97110051615164]
165,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45107.58726173639;63010.14958015084;1905.1019630990922]
165,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17139.64925764501;64791.63797360659;-33294.18541485071]
165,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
165,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
165,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43280.39706233144;63247.291894733906;-313.39756353455596]
166,6,Groom,Sand Area,Adult,{},{},[-61358.83954715729;61799.55283117294;29489.24245738983]
166,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44736.45378151536;62931.68247333169;-2616.5118365958333]
166,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43190.40336881578;63267.676330149174;-310.2070698486641]
166,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45107.58726173639;63010.14958015084;1905.1019630990922]
166,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17139.64925764501;64791.63797360659;-33294.18541485071]
166,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
166,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
166,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43280.39706233144;63247.291894733906;-313.39756353455596]
167,6,Groom,Sand Area,Adult,{},{},[-61298.17703104019;61800.2503619194;29772.80981552601]
167,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44736.45378151536;62931.68247333169;-2616.5118365958333]
167,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43190.40336881578;63267.676330149174;-310.2070698486641]
167,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45107.58726173639;63010.14958015084;1905.1019630990922]
167,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17140.641825973988;64782.655151605606;-33384.90125584602]
167,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
167,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
167,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43280.39706233144;63247.291894733906;-313.39756353455596]
168,6,Groom,Sand Area,Adult,{},{},[-61200.30843567476;61799.51544749364;29861.320213355124]
168,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44736.45378151536;62931.68247333169;-2616.5118365958333]
168,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43190.40336881578;63267.676330149174;-310.2070698486641]
168,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45107.58726173639;63010.14958015084;1905.1019630990922]
168,5,Moving,Mound,Adult,{},{},[-17875.35574469529;64963.05460326746;-32983.67115742713]
168,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
168,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
168,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43280.39706233144;63247.291894733906;-313.39756353455596]
169,6,Groom,Sand Area,Adult,{},{},[-61396.869192034006;61801.955202788115;29685.248270191252]
169,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44737.67119434476;62928.56996939331;-2534.3654039758258]
169,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43190.40336881578;63267.676330149174;-310.2070698486641]
169,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45203.15688329935;63000.01311476529;1901.518843210768]
169,5,Moving,Mound,Adult,{},{},[-19659.60326883383;65284.642094727606;-31082.279116379097]
169,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
169,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
169,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43280.39706233144;63247.291894733906;-313.39756353455596]
170,6,Moving,Sand Area,Adult,{},{},[-60098.27657458931;61860.84890872985;29534.95731034875]
170,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44737.67119434476;62928.56996939331;-2534.3654039758258]
170,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43190.40336881578;63267.676330149174;-310.2070698486641]
170,3,Low sitting/standing (stationary),Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45203.15688329935;63000.01311476529;1901.518843210768]
170,5,Moving,Mound,Adult,{},{},[-26408.607675641775;58193.65724700689;-18695.728692293167]
170,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
170,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
170,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43280.39706233144;63247.291894733906;-313.39756353455596]
171,6,Moving,Sand Area,Adult,{},{},[-44111.63326589018;64569.40425287187;26469.559011682868]
171,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44737.67119434476;62928.56996939331;-2534.3654039758258]
171,1,Interact with pup,Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43190.40336881578;63267.676330149174;-310.2070698486641]
171,3,Low sitting/standing (stationary),Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45203.15688329935;63000.01311476529;1901.518843210768]
171,5,Moving,Mound,Adult,{},{},[-33759.90668299049;64393.78870643675;-15705.411624291912]
171,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
171,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
171,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43280.39706233144;63247.291894733906;-313.39756353455596]
172,6,Dig burrow,Sand Area,Adult,{},{},[-37029.02155557275;66382.3915079236;24245.411090046167]
172,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44738.18011370301;62925.49326759949;-2447.993237337796]
172,1,Low sitting/standing (stationary),Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43110.84925348312;63292.40201572329;-223.92287390139245]
172,3,Low sitting/standing (stationary),Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45107.58726173639;63010.14958015084;1905.1019630990922]
172,5,Moving,Mound,Adult,{},{},[-32417.701482061297;65627.62509981543;-10582.125886965543]
172,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
172,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
172,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43280.39706233144;63247.291894733906;-313.39756353455596]
173,6,Dig burrow,Sand Area,Adult,{},{},[-35317.369300201535;66461.41879329085;20884.47557131946]
173,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44738.18011370301;62925.49326759949;-2447.993237337796]
173,1,Low sitting/standing (stationary),Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43199.30599541962;63271.31541631371;-227.9542910723685]
173,3,Low sitting/standing (stationary),Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45107.58726173639;63010.14958015084;1905.1019630990922]
173,5,Moving,Mound,Adult,{},{},[-29109.18113016337;66346.6311955303;-3539.7860115822405]
173,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
173,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44813.76900964975;63001.57133728266;483.5918407263234]
173,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43280.39706233144;63247.291894733906;-313.39756353455596]
174,6,Dig burrow,Sand Area,Adult,{},{},[-35543.89235550165;66382.89470398426;20595.47321486473]
174,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44738.18011370301;62925.49326759949;-2447.993237337796]
174,1,Low sitting/standing (stationary),Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43288.52050344646;63250.13812446594;-231.16845708928304]
174,3,Low sitting/standing (stationary),Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45203.15688329935;63000.01311476529;1901.518843210768]
174,5,Moving,Around Mound,Adult,{},{},[-33900.005417868495;65754.79948151112;4500.857779342681]
174,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
174,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44820.69736208767;63003.3167790696;564.6599966277718]
174,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43280.39706233144;63247.291894733906;-313.39756353455596]
175,6,Dig burrow,Sand Area,Adult,{},{},[-34531.70787258446;66872.36627126485;21708.223584199324]
175,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44738.18011370301;62925.49326759949;-2447.993237337796]
175,1,Low sitting/standing (stationary),Around Mound,Adult,{3;8;9;7},{3;8;9;7},[-43280.39706233144;63247.291894733906;-313.39756353455596]
175,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45203.15688329935;63000.01311476529;1901.518843210768]
175,5,Moving,Sand Area,Adult,{},{},[-42425.19335542619;63835.83470430598;13474.663213999942]
175,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
175,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44820.69736208767;63003.3167790696;564.6599966277718]
175,10,None,Around Mound,Pup,{3;8;9;7},{3;8;9;7},[-43280.39706233144;63247.291894733906;-313.39756353455596]
176,6,Dig burrow,Sand Area,Adult,{},{},[-33078.625604227185;67311.06395488977;21056.322592921555]
176,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44738.60133871436;62922.19999677688;-2364.7012164257467]
176,1,Low sitting/standing (stationary),Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43369.43761000037;63226.7389620468;-316.5852289578179]
176,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45297.83408540487;62983.587599396706;1900.7339782305062]
176,5,Dig burrow,Sand Area,Adult,{},{},[-42174.522599931806;63758.8147813417;11643.101663298905]
176,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
176,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44820.69736208767;63003.3167790696;564.6599966277718]
176,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43280.39706233144;63247.291894733906;-313.39756353455596]
177,6,Dig burrow,Sand Area,Adult,{},{},[-34230.27554798126;66853.04572677612;20961.213072776794]
177,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44738.60133871436;62922.19999677688;-2364.7012164257467]
177,1,Low sitting/standing (stationary),Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43369.43761000037;63226.7389620468;-316.5852289578179]
177,2,Dig burrow,Sand Area,Adult,{},{},[-45529.429182469845;63660.90787345171;21080.017769932747]
177,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45292.38093440607;62983.90943507105;1814.5116167955566]
177,5,Moving,Around Mound,Adult,{},{},[-32304.327118247747;66138.8566390276;6402.98290078342]
177,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
177,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44820.69736208767;63003.3167790696;564.6599966277718]
177,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43280.39706233144;63247.291894733906;-313.39756353455596]
178,6,Dig burrow,Sand Area,Adult,{},{},[-35169.0174407959;66346.47047615051;19311.15331554413]
178,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44738.60133871436;62922.19999677688;-2364.7012164257467]
178,1,Low sitting/standing (stationary),Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43376.500193960965;63228.71437868476;-231.28464304401132]
178,2,Dig burrow,Sand Area,Adult,{},{},[-45573.89143484831;63662.898792386055;21355.125772692263]
178,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45292.38093440607;62983.90943507105;1814.5116167955566]
178,5,Moving,Around Mound,Adult,{},{},[-23521.79494047165;67627.90516534448;3727.6952114985324]
178,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
178,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44820.69736208767;63003.3167790696;564.6599966277718]
178,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43280.39706233144;63247.291894733906;-313.39756353455596]
179,6,Dig burrow,Sand Area,Adult,{},{},[-35049.302005622536;66346.36935570836;19126.30378371477]
179,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44830.8737468794;62900.49691464007;-2286.6379646756686]
179,1,Low sitting/standing (stationary),Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43380.823218390346;63231.207396417856;-147.7230592819542]
179,2,Dig burrow,Sand Area,Adult,{},{},[-45409.28321695328;63710.004836559296;21449.41833627224]
179,3,Interact with pup,Around Mound,Adult,{10;8;1;9},{8;10;9;7;1},[-45292.38093440607;62983.90943507105;1814.5116167955566]
179,5,Moving,Sand Area,Adult,{},{},[-14456.393244378269;69586.70948773623;6872.344825115055]
179,8,None,Around Mound,Pup,{3;10;9;7;1},{3;10;9;7;1},[-45666.8445828557;62800.859875679016;-632.051929495763]
179,9,None,Around Mound,Pup,{3;8;10;7;1},{3;8;10;7;1},[-44820.69736208767;63003.3167790696;564.6599966277718]
179,10,None,Around Mound,Pup,{3;8;9;7;1},{3;8;9;7;1},[-43280.39706233144;63247.291894733906;-313.39756353455596]
180,6,Dig burrow,Sand Area,Adult,{},{},[-34538.77323926985;66596.24373978376;19629.879224665463]
180,7,None,Around Mound,Pup,{10;8;1;9},{3;8;10;9;1},[-44830.8737468794;62900.49691464007;-2286.6379646756686]
180,1,Low sitting/standing (stationary),Around Mound,Adult,{3;8;10;9;7},{3;8;10;9;7},[-43294.15421722829;63253.535139381886;-144.48503514875483]
180,2,Dig burrow,Sand Area,Adult,{},{},[-45331.98446324468;63736.57043958455;21545.722314596176]
