Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
98,4,Dig burrow,Sand Area,Adult,{},{},[-46477.95673515648;62900.331372477114;12360.786901568994]
99,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
99,12,Moving,Sand Area,Adult,{},{},[-62197.74269783497;60100.267563045025;7679.474512733519]
99,13,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
99,1,Dig burrow,Sand Area,Adult,{},{},[-38218.049341112375;65546.66901396215;20641.8530099988]
99,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
99,4,Dig burrow,Sand Area,Adult,{},{},[-47578.55224598199;62777.9429186061;14193.929752105847]
100,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
100,12,Moving,Sand Area,Adult,{},{},[-67034.17044046521;61252.23644352704;21910.192352630198]
100,13,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
100,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
100,4,Dig burrow,Sand Area,Adult,{},{},[-47062.1638673991;62891.189005717635;14550.00652775541]
101,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
101,12,Moving,Sand Area,Adult,{},{},[-60068.668784067035;61862.423051446676;30682.50794774294]
101,13,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
101,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
101,4,Dig burrow,Sand Area,Adult,{},{},[-46891.81001159921;62923.45568180829;14727.071058872156]
102,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
102,12,Moving,Sand Area,Adult,{},{},[-52837.83314475417;63707.923499658704;39253.7463465631]
102,13,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
102,14,Moving,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
102,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
102,4,Dig burrow,Sand Area,Adult,{},{},[-48565.081705093384;62799.9222124815;17405.52742883563]
103,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
103,12,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-51100.61367762089;64125.392074234784;40667.66083948687]
103,13,Moving,Right Sand Area,Adult,{14},{14},[141926.41825449467;92744.15164345503;4176.774337064475]
103,14,Moving,Right Sand Area,Adult,{13},{13},[141656.25061574578;92683.22905421257;4168.7668973109685]
103,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
103,4,Dig burrow,Sand Area,Adult,{},{},[-48437.199101388454;62809.241822361946;17224.691109269857]
104,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
104,12,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-51372.73834221065;64049.014090009034;40650.890085071325]
104,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
104,4,Dig burrow,Sand Area,Adult,{},{},[-48421.54645103589;62804.516062527895;17136.352675670758]
105,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
105,12,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-51282.2009569034;64074.98265179992;40657.35051677376]
105,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
105,4,Dig burrow,Sand Area,Adult,{},{},[-48288.56002826989;62804.62374796718;16952.12473294139]
106,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
106,12,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-51360.89887923002;64051.8473148942;41169.192256212234]
106,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
106,4,Dig burrow,Sand Area,Adult,{},{},[-48288.56002826989;62804.62374796718;16952.12473294139]
107,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
107,12,Moving,Sand Area,Adult,{},{},[-38875.46447312832;66853.78181755543;36394.52037882805]
107,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
107,4,Dig burrow,Sand Area,Adult,{},{},[-48421.54645103589;62804.516062527895;17136.352675670758]
108,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
108,12,Moving,Sand Area,Adult,{},{},[8387.595038890839;72721.93902778625;9846.53908276558]
108,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
108,4,Dig burrow,Sand Area,Adult,{},{},[-48501.42400248349;62783.2224521786;17044.455728024244]
109,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
109,12,Moving,Right Sticks Area,Adult,{},{},[20171.831401646137;63811.11943984032;-4066.621990226209]
109,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
109,4,Dig burrow,Sand Area,Adult,{},{},[-48567.31299749017;62759.35340842605;16864.238179460168]
110,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
110,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
110,4,Dig burrow,Sand Area,Adult,{},{},[-48619.558961197734;62733.61288432777;16596.29471917823]
111,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
111,12,Moving,Right Sticks Area,Adult,{},{},[14023.999646291137;58673.833060607314;-11483.912650641054]
111,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
111,4,Dig burrow,Sand Area,Adult,{},{},[-48685.95114946365;62711.091542609036;16416.03086681664]
112,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
112,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
112,4,Dig burrow,Sand Area,Adult,{},{},[-48752.17054616287;62688.43029359728;16236.068624160253]
113,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
113,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
113,4,Dig burrow,Sand Area,Adult,{},{},[-50461.11882109195;62344.80605144799;13847.750024961308]
114,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
114,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
114,4,Dig burrow,Sand Area,Adult,{},{},[-48693.54630610347;62554.973024219275;12354.927450830117]
115,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
115,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
115,4,Dig burrow,Sand Area,Adult,{},{},[-48872.50872440636;62529.289888519794;12181.314142845571]
116,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
116,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
116,4,Dig burrow,Sand Area,Adult,{},{},[-47551.508821845055;62728.73842382431;12528.57851856947]
117,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
117,16,Moving,Mound,Adult,{},{},[2510.05489686504;58817.11593782157;-13538.42402433604]
117,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
117,4,Dig burrow,Sand Area,Adult,{},{},[-47582.97834394127;62709.75616799295;12007.922311877832]
118,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
118,16,Moving,Background,Adult,{},{},[8675.184281498194;59303.06903317571;-12306.067186437547]
118,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
118,4,Dig burrow,Sand Area,Adult,{},{},[-47873.680727131665;62668.53110771254;12007.31327062659]
119,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
119,16,Moving,Right Sticks Area,Adult,{},{},[12600.790249340236;57376.24356994033;-11961.675438307226]
119,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
119,4,Dig burrow,Sand Area,Adult,{},{},[-47274.091413259506;62769.12158536911;11752.832200527191]
120,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
120,16,Moving,Right Sticks Area,Adult,{},{},[12904.745340455323;57430.965769685805;-12039.997823860496]
120,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
120,4,Dig burrow,Sand Area,Adult,{},{},[-46665.825619637966;62856.461303547025;11494.954046476632]
121,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
121,16,Moving,Right Sticks Area,Adult,{},{},[13228.583545824513;57592.076301306486;-12067.651974998415]
121,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
121,4,Dig burrow,Sand Area,Adult,{},{},[-44807.6515493989;63185.806139819324;11684.126517055556]
122,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
122,16,Moving,Right Sticks Area,Adult,{},{},[13882.728087187745;57290.983288835734;-12063.663530359045]
122,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
122,4,Dig burrow,Sand Area,Adult,{},{},[-44795.46949343011;63185.65781724453;11597.784772573039]
123,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
123,16,Moving,Right Sticks Area,Adult,{},{},[14000.663168430328;57167.4221496582;-12108.707707583904]
123,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
123,4,Dig burrow,Sand Area,Adult,{},{},[-44472.89532241225;63254.220791876316;12033.82659664005]
124,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
124,16,Moving,Right Sticks Area,Adult,{},{},[13834.72901454568;56415.521984666586;-12299.96835424751]
124,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
124,4,Dig burrow,Sand Area,Adult,{},{},[-44854.41604971886;63186.79700899124;12114.78155335784]
125,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
125,16,Moving,Right Sticks Area,Adult,{},{},[14352.067535165697;57028.448957026005;-12573.301832387224]
125,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
125,4,Dig burrow,Sand Area,Adult,{},{},[-44854.41604971886;63186.79700899124;12114.78155335784]
126,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
126,16,Moving,Right Sticks Area,Adult,{},{},[15707.176194012165;61469.75157879293;-13626.522020544857]
126,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
126,4,Dig burrow,Sand Area,Adult,{},{},[-44656.26499847323;63215.8809030056;12030.24931700714]
127,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
127,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
127,4,Dig burrow,Sand Area,Adult,{},{},[-44676.69492906332;63215.91585972905;12201.679605826735]
128,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
128,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
128,4,Dig burrow,Sand Area,Adult,{},{},[-44676.69492906332;63215.91585972905;12201.679605826735]
129,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41723.03822904825;61173.72553259134;-12496.383312545717]
129,17,Moving,Right Sticks Area,Adult,{},{},[15521.435743650422;61602.76068200916;-12428.018480209634]
129,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
129,4,Dig burrow,Sand Area,Adult,{},{},[-44586.252643212676;63238.51505303383;12204.166489299387]
130,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41636.77354235947;61194.78451502323;-12494.598767384887]
130,17,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[12691.862127456814;58625.661834955215;-11498.0718678087]
130,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
130,4,Dig burrow,Sand Area,Adult,{},{},[-44149.2938330695;63309.81543562561;11606.73154674843]
131,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41636.77354235947;61194.78451502323;-12494.598767384887]
131,17,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[12918.13617634587;58662.329201601446;-11426.623800892383]
131,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
131,4,Dig burrow,Sand Area,Adult,{},{},[-44944.79482841492;63152.37812614441;11251.910138607025]
132,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41636.77354235947;61194.78451502323;-12494.598767384887]
132,17,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[12844.593675881624;58678.08452928066;-11432.02952092886]
132,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
132,4,Dig burrow,Sand Area,Adult,{},{},[-46554.474037807435;62879.17752325907;10289.156604036689]
133,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41636.77354235947;61194.78451502323;-12494.598767384887]
133,17,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[12844.593675881624;58678.08452928066;-11432.02952092886]
133,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
133,4,Dig burrow,Sand Area,Adult,{},{},[-46810.52268984914;62813.208251684904;11145.869408030063]
134,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41636.77354235947;61194.78451502323;-12494.598767384887]
134,17,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[12844.593675881624;58678.08452928066;-11432.02952092886]
134,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
134,4,Dig burrow,Sand Area,Adult,{},{},[-45978.98848267645;62986.70697198808;12105.565001737326]
135,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41636.77354235947;61194.78451502323;-12494.598767384887]
135,17,Moving,Around Mound,Adult,{},{},[6450.940282456577;59777.4541606307;-12018.628105506301]
135,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
135,4,Dig burrow,Sand Area,Adult,{},{},[-46503.01944143325;62868.52065999061;11837.35271271132]
136,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41636.77354235947;61194.78451502323;-12494.598767384887]
136,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
136,4,Dig burrow,Sand Area,Adult,{},{},[-46548.49829086661;62888.77536550164;12102.111613325775]
137,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41636.77354235947;61194.78451502323;-12494.598767384887]
137,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
137,4,Dig burrow,Sand Area,Adult,{},{},[-46567.00320123136;62889.72842399776;12275.48680043593]
138,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41636.77354235947;61194.78451502323;-12494.598767384887]
138,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
138,4,Dig burrow,Sand Area,Adult,{},{},[-46557.650221824646;62889.18070316315;12186.68010878563]
139,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41636.77354235947;61194.78451502323;-12494.598767384887]
139,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
139,4,Dig burrow,Sand Area,Adult,{},{},[-46567.00320123136;62889.72842399776;12275.48680043593]
140,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41636.77354235947;61194.78451502323;-12494.598767384887]
140,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
140,4,Dig burrow,Sand Area,Adult,{},{},[-46628.05480957031;62891.74890136719;12794.824279785156]
141,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41636.77354235947;61194.78451502323;-12494.598767384887]
141,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
141,4,Dig burrow,Sand Area,Adult,{},{},[-46709.349865823984;62914.56427423656;13323.508447986096]
142,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41636.77354235947;61194.78451502323;-12494.598767384887]
142,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
142,4,Dig burrow,Sand Area,Adult,{},{},[-47396.61119270325;62885.17432975769;15523.96628522873]
143,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41555.00560656935;61221.349850431085;-12491.028781043366]
143,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
143,4,Dig burrow,Sand Area,Adult,{},{},[-46698.267188578844;63019.226710915565;15968.367170497775]
144,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41555.00560656935;61221.349850431085;-12491.028781043366]
144,1,Dig burrow,Sand Area,Adult,{},{},[-36576.35736075044;65980.04536956549;20159.31368649006]
144,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
144,4,Dig burrow,Sand Area,Adult,{},{},[-46890.71212822199;62977.922875374556;16052.833341754973]
145,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41555.00560656935;61221.349850431085;-12491.028781043366]
145,1,Dig burrow,Sand Area,Adult,{},{},[-36040.34146403521;66137.73523131758;20002.84034723416]
145,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
145,4,Dig burrow,Sand Area,Adult,{},{},[-47975.36804251373;62854.4254514873;16775.46555110067]
146,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41555.00560656935;61221.349850431085;-12491.028781043366]
146,1,Dig burrow,Sand Area,Adult,{},{},[-36543.47807298228;65960.22896005958;19969.725265689194]
146,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
146,4,Dig burrow,Sand Area,Adult,{},{},[-47975.36804251373;62854.4254514873;16775.46555110067]
147,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41555.00560656935;61221.349850431085;-12491.028781043366]
147,1,Dig burrow,Sand Area,Adult,{},{},[-36627.14298731089;65931.1960631609;19967.342197835445]
147,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
147,4,Dig burrow,Sand Area,Adult,{},{},[-47975.36804251373;62854.4254514873;16775.46555110067]
148,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41555.00560656935;61221.349850431085;-12491.028781043366]
148,1,Dig burrow,Sand Area,Adult,{},{},[-36769.856259822845;65865.59307479858;19774.11468219757]
148,18,Moving,Around Mound,Adult,{},{},[7847.059058427811;59801.038363456726;-11986.02754831314]
148,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
148,4,Dig burrow,Sand Area,Adult,{},{},[-47753.766865026206;62880.845341175795;16593.01742517948]
149,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41555.00560656935;61221.349850431085;-12491.028781043366]
149,1,Dig burrow,Sand Area,Adult,{},{},[-36946.24570273608;65822.80694824457;19767.836328662932]
149,18,Moving,Right Sticks Area,Adult,{},{},[12778.76736838743;57531.91660163179;-11992.438216646202]
149,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
149,4,Dig burrow,Sand Area,Adult,{},{},[-47710.035858124495;62870.9980365932;16326.613774865866]
150,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41555.00560656935;61221.349850431085;-12491.028781043366]
150,1,Dig burrow,Sand Area,Adult,{},{},[-37017.101706683636;65792.32866510749;19672.01474288851]
150,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
150,4,Dig burrow,Sand Area,Adult,{},{},[-47452.59376192093;62895.63001823425;15879.449369370937]
151,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41555.00560656935;61221.349850431085;-12491.028781043366]
151,1,Dig burrow,Sand Area,Adult,{},{},[-37008.45756389201;65855.94418554008;20139.411110050976]
151,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
151,4,Dig burrow,Sand Area,Adult,{},{},[-46976.17868259549;62930.350602924824;15342.856364414096]
152,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41555.00560656935;61221.349850431085;-12491.028781043366]
152,1,Dig burrow,Sand Area,Adult,{},{},[-37398.47598028183;65768.15530717373;20399.569097310305]
152,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
152,4,Dig burrow,Sand Area,Adult,{},{},[-47191.8391122818;62978.561020851135;16683.0645134449]
153,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41555.00560656935;61221.349850431085;-12491.028781043366]
153,1,Dig burrow,Sand Area,Adult,{},{},[-37008.45756389201;65855.94418554008;20139.411110050976]
153,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
153,4,Dig burrow,Sand Area,Adult,{},{},[-47271.040147051215;63001.557316057384;17133.909153833985]
154,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41555.00560656935;61221.349850431085;-12491.028781043366]
154,1,Dig burrow,Sand Area,Adult,{},{},[-37227.2857427001;65819.47306224704;20406.16904887557]
154,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
154,4,Dig burrow,Sand Area,Adult,{},{},[-47340.952906250954;62982.50027742982;16953.398068331182]
155,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41555.00560656935;61221.349850431085;-12491.028781043366]
155,1,Dig burrow,Sand Area,Adult,{},{},[-37406.23561768234;65707.72215127945;19935.40117353201]
155,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
155,4,Dig burrow,Sand Area,Adult,{},{},[-47289.98400685191;62962.66416494548;16683.922553427517]
156,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41555.00560656935;61221.349850431085;-12491.028781043366]
156,1,Dig burrow,Sand Area,Adult,{},{},[-37266.275544166565;65776.14617300034;20129.164443433285]
156,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
156,4,Dig burrow,Sand Area,Adult,{},{},[-47259.126708984375;62956.02785682678;16503.934142112732]
157,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41555.00560656935;61221.349850431085;-12491.028781043366]
157,1,Dig burrow,Sand Area,Adult,{},{},[-37125.9395019114;65842.04851555824;20322.95982927084]
157,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
157,4,Dig burrow,Sand Area,Adult,{},{},[-47228.375438928604;62946.362872600555;16323.267775684595]
158,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[-41555.00560656935;61221.349850431085;-12491.028781043366]
158,1,Dig burrow,Sand Area,Adult,{},{},[-37069.978941202164;65879.71163594723;20509.850686877966]
158,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
158,4,Dig burrow,Sand Area,Adult,{},{},[-47230.960218176246;62916.43264044821;15701.175413126126]
159,1,Dig burrow,Sand Area,Adult,{},{},[-36910.61898255348;65931.4891448021;20608.020385980606]
159,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
159,4,Dig burrow,Sand Area,Adult,{},{},[-53253.20074826479;62238.260681182146;18558.600536197424]
160,1,Dig burrow,Sand Area,Adult,{},{},[-36469.68449790776;66139.31567177176;21017.55578481406]
160,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
160,4,Dig burrow,Sand Area,Adult,{},{},[-55994.51324522495;62044.862820744514;19911.122490882874]
161,1,Dig burrow,Sand Area,Adult,{},{},[-36636.71449449286;66077.7983962968;21001.776394948363]
161,18,Moving,Right Sticks Area,Adult,{},{},[12755.961866438389;56690.95344759524;-12236.664174024016]
161,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
161,4,Dig burrow,Sand Area,Adult,{},{},[-55436.11025900394;62119.411623835564;20268.207373846322]
162,1,Dig burrow,Sand Area,Adult,{},{},[-36721.527971714735;66050.16608947515;20999.5601439178]
162,18,Moving,Mound,Adult,{},{},[3743.5940351188183;59261.3415184021;-13016.489090561867]
162,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
162,4,Dig burrow,Sand Area,Adult,{},{},[-54536.72003662586;62177.37209716439;19963.662110947073]
163,1,Dig burrow,Sand Area,Adult,{},{},[-36805.28517923504;66024.98265728354;20997.722531348467]
163,2,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17876.126663714647;64978.49832671881;-32899.05915744603]
