Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours
182,38,Low sitting/standing (stationary),Around Mound,Adult,{36},{36}
182,39,Moving,Around Mound,Adult,{},{}
183,27,Dig burrow,Sand Area,Adult,{},{35}
183,30,Low sitting/standing (stationary),Mound,Adult,{},{}
183,35,Moving,Sand Area,Adult,{},{27}
183,36,None,Around Mound,Pup,{38},{38}
183,37,Low sitting/standing (stationary),Mound,Adult,{},{}
183,38,Low sitting/standing (stationary),Around Mound,Adult,{36},{36}
183,39,Moving,Around Mound,Adult,{},{}
184,27,Dig burrow,Sand Area,Adult,{},{}
184,30,Low sitting/standing (stationary),Mound,Adult,{},{}
184,35,Moving,Sand Area,Adult,{},{38;36}
184,36,None,Sand Area,Pup,{38},{38;35}
184,37,Low sitting/standing (stationary),Mound,Adult,{},{}
184,38,Low sitting/standing (stationary),Around Mound,Adult,{36},{35;36}
184,39,Foraging,Around Mound,Adult,{},{}
184,41,None,Background,Pup,{},{}
185,30,Low sitting/standing (stationary),Mound,Adult,{},{}
185,35,Moving,Around Mound,Adult,{},{38;36}
185,36,None,Sand Area,Pup,{38},{38;35}
185,37,Moving,Mound,Adult,{},{}
185,38,Moving,Around Mound,Adult,{36},{35;36}
185,39,Foraging,Around Mound,Adult,{},{}
185,40,Carry pup,Background,Adult,{},{41}
185,41,None,Background,Pup,{},{40}
186,30,Low sitting/standing (stationary),Mound,Adult,{},{}
186,35,Moving,Around Mound,Adult,{},{38}
186,36,None,Sand Area,Pup,{},{}
186,38,Moving,Around Mound,Adult,{},{35}
186,39,Foraging,Around Mound,Adult,{},{}
187,30,Low sitting/standing (stationary),Mound,Adult,{},{}
187,36,None,Sand Area,Pup,{},{}
187,38,Moving,Around Mound,Adult,{},{39}
187,39,Low sitting/standing (stationary),Around Mound,Adult,{},{38}
188,27,Moving,Sand Area,Adult,{},{}
188,30,Low sitting/standing (stationary),Mound,Adult,{},{}
188,35,Moving,Around Mound,Adult,{39},{39}
188,36,None,Sand Area,Pup,{},{}
188,38,Moving,Left Sticks Area,Adult,{},{}
188,39,Low sitting/standing (stationary),Around Mound,Adult,{35},{35}
188,42,Moving,Background,Adult,{},{}
189,27,Moving,Sand Area,Adult,{},{}
189,30,Low sitting/standing (stationary),Mound,Adult,{},{}
189,36,None,Sand Area,Pup,{},{}
189,38,Moving,Left Sticks Area,Adult,{},{39}
189,39,Low sitting/standing (stationary),Around Mound,Adult,{},{38}
190,27,Interact with pup,Sand Area,Adult,{},{36}
190,30,Low sitting/standing (stationary),Mound,Adult,{},{}
190,36,None,Sand Area,Pup,{},{27}
190,38,Moving,Left Sticks Area,Adult,{},{39}
190,39,Dig burrow,Around Mound,Adult,{},{38}
191,27,High sitting/standing (Vigilant),Sand Area,Adult,{},{36}
191,30,Low sitting/standing (stationary),Mound,Adult,{},{}
191,36,None,Sand Area,Pup,{},{27}
191,39,Dig burrow,Around Mound,Adult,{},{}
192,27,High sitting/standing (Vigilant),Sand Area,Adult,{},{36}
192,30,Low sitting/standing (stationary),Mound,Adult,{},{}
192,36,None,Sand Area,Pup,{},{27}
192,39,Dig burrow,Around Mound,Adult,{},{}
192,43,Moving,Right Sand Area,Adult,{},{}
193,27,High sitting/standing (Vigilant),Sand Area,Adult,{},{36}
193,30,Low sitting/standing (stationary),Mound,Adult,{},{}
193,36,None,Sand Area,Pup,{},{27}
193,39,Dig burrow,Around Mound,Adult,{},{}
194,27,High sitting/standing (Vigilant),Sand Area,Adult,{},{36}
194,30,Low sitting/standing (stationary),Mound,Adult,{},{}
194,36,None,Sand Area,Pup,{},{27}
194,39,Dig burrow,Around Mound,Adult,{},{}
194,44,Moving,Right Sand Area,Adult,{},{}
195,27,High sitting/standing (Vigilant),Sand Area,Adult,{},{36}
195,30,Low sitting/standing (stationary),Mound,Adult,{},{}
195,36,None,Sand Area,Pup,{},{27}
195,39,Dig burrow,Around Mound,Adult,{},{}
196,27,High sitting/standing (Vigilant),Sand Area,Adult,{},{36}
196,30,Low sitting/standing (stationary),Mound,Adult,{},{}
196,36,None,Sand Area,Pup,{},{27}
196,39,Moving,Around Mound,Adult,{},{}
197,27,Interact with pup,Sand Area,Adult,{},{36}
197,30,Low sitting/standing (stationary),Mound,Adult,{},{}
197,36,None,Sand Area,Pup,{},{27}
197,39,Moving,Around Mound,Adult,{},{}
198,27,Moving,Sand Area,Adult,{},{36}
198,30,Low sitting/standing (stationary),Mound,Adult,{},{}
198,36,None,Sand Area,Pup,{},{27}
198,39,Moving,Around Mound,Adult,{},{}
199,27,Moving,Sand Area,Adult,{},{}
199,30,Low sitting/standing (stationary),Mound,Adult,{},{}
199,36,None,Sand Area,Pup,{39},{39}
199,39,Moving,Around Mound,Adult,{36},{36}
200,27,Dig burrow,Sand Area,Adult,{},{}
200,30,Low sitting/standing (stationary),Mound,Adult,{},{}
200,36,None,Sand Area,Pup,{39},{39}
200,39,Low sitting/standing (stationary),Around Mound,Adult,{36},{36}
201,27,Dig burrow,Sand Area,Adult,{},{}
201,30,Low sitting/standing (stationary),Mound,Adult,{},{}
201,36,None,Around Mound,Pup,{39},{39}
201,39,Low sitting/standing (stationary),Around Mound,Adult,{36},{36}
201,45,Moving,Around Mound,Adult,{},{}
202,30,Low sitting/standing (stationary),Mound,Adult,{},{}
202,36,None,Around Mound,Pup,{39},{39}
202,39,Low sitting/standing (stationary),Around Mound,Adult,{36},{36}
202,45,Moving,Around Mound,Adult,{},{}
203,30,Low sitting/standing (stationary),Mound,Adult,{},{}
203,36,None,Around Mound,Pup,{39},{39}
203,39,Interact with pup,Around Mound,Adult,{36},{36}
203,45,Moving,Around Mound,Adult,{},{}
204,30,Low sitting/standing (stationary),Mound,Adult,{},{}
204,36,None,Around Mound,Pup,{39},{39}
204,39,Low sitting/standing (stationary),Around Mound,Adult,{36},{45;36}
204,45,Moving,Sand Area,Adult,{},{39}
205,30,Low sitting/standing (stationary),Mound,Adult,{},{}
205,36,None,Around Mound,Pup,{39},{39;45}
205,39,Low sitting/standing (stationary),Around Mound,Adult,{36},{45;36}
205,45,Interact with pup,Sand Area,Adult,{},{39;36}
206,27,Moving,Sand Area,Adult,{},{}
206,30,Low sitting/standing (stationary),Mound,Adult,{},{}
206,36,None,Around Mound,Pup,{39;45},{39;45}
206,39,Interact with pup,Around Mound,Adult,{45;36},{45;36}
206,45,Interact with pup,Sand Area,Adult,{39;36},{39;36}
207,27,Moving,Sand Area,Adult,{},{45}
207,30,Low sitting/standing (stationary),Mound,Adult,{},{}
207,36,None,Around Mound,Pup,{45},{45}
207,45,Interact with pup,Sand Area,Adult,{36},{27;36}
207,46,Moving,Right Sand Area,Adult,{},{}
208,30,Low sitting/standing (stationary),Mound,Adult,{},{}
208,36,None,Around Mound,Pup,{45},{45}
208,45,Interact with pup,Sand Area,Adult,{36},{36}
208,46,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{}
209,30,Low sitting/standing (stationary),Mound,Adult,{},{}
209,36,None,Sand Area,Pup,{45},{45}
209,45,Low sitting/standing (stationary),Sand Area,Adult,{36},{36}
209,46,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{}
210,30,Low sitting/standing (stationary),Mound,Adult,{},{}
210,36,None,Sand Area,Pup,{45},{39;45}
210,39,Moving,Around Mound,Adult,{},{45;36}
210,45,Interact with pup,Sand Area,Adult,{36},{39;36}
210,46,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{}
211,30,Low sitting/standing (stationary),Mound,Adult,{},{}
211,36,None,Around Mound,Pup,{},{45}
211,39,Moving,Around Mound,Adult,{},{}
211,45,Carry pup,Sand Area,Adult,{},{36}
211,46,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{}
212,30,Low sitting/standing (stationary),Mound,Adult,{},{}
212,36,None,Around Mound,Pup,{},{45}
212,39,Moving,Around Mound,Adult,{},{}
212,45,Carry pup,Sand Area,Adult,{},{36}
212,46,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{}
213,27,Low sitting/standing (stationary),Sand Area,Adult,{},{45}
213,30,Low sitting/standing (stationary),Mound,Adult,{},{}
213,36,None,Around Mound,Pup,{},{45}
213,39,Moving,Around Mound,Adult,{},{}
213,45,Carry pup,Around Mound,Adult,{},{27;36}
213,46,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{}
214,27,Moving,Sand Area,Adult,{},{}
214,30,Low sitting/standing (stationary),Mound,Adult,{},{}
214,36,None,Around Mound,Pup,{},{45}
214,45,Carry pup,Around Mound,Adult,{},{36}
214,46,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{}
215,27,Moving,Around Mound,Adult,{},{}
215,30,Low sitting/standing (stationary),Mound,Adult,{},{}
215,36,None,Sand Area,Pup,{},{45}
215,45,Carry pup,Sand Area,Adult,{},{36}
215,46,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{}
216,27,Moving,Sand Area,Adult,{},{}
216,30,Low sitting/standing (stationary),Mound,Adult,{},{}
216,36,None,Sand Area,Pup,{},{45}
216,45,Carry pup,Sand Area,Adult,{},{36}
216,46,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{}
217,27,Moving,Sand Area,Adult,{},{}
217,30,Low sitting/standing (stationary),Mound,Adult,{},{}
217,36,None,Sand Area,Pup,{},{45}
217,45,Carry pup,Sand Area,Adult,{},{36}
217,46,Moving,Right Sand Area,Adult,{},{}
218,27,Low sitting/standing (stationary),Sand Area,Adult,{},{45;36}
218,30,Low sitting/standing (stationary),Mound,Adult,{},{}
218,36,None,Sand Area,Pup,{45},{27;45}
218,45,Carry pup,Sand Area,Adult,{36},{27;36}
218,46,Moving,Right Sand Area,Adult,{},{}
219,27,Low sitting/standing (stationary),Sand Area,Adult,{},{45}
219,30,Low sitting/standing (stationary),Mound,Adult,{},{}
219,36,None,Right Sticks Area,Pup,{45},{45}
219,45,Carry pup,Sand Area,Adult,{36},{27;36}
219,47,Moving,Sand Area,Adult,{},{}
220,27,Low sitting/standing (stationary),Sand Area,Adult,{},{45}
220,30,Low sitting/standing (stationary),Mound,Adult,{},{}
220,36,None,Right Sticks Area,Pup,{45},{45}
220,45,Carry pup,Sand Area,Adult,{36},{27;36}
220,47,Low sitting/standing (stationary),Sand Area,Adult,{},{}
221,27,Low sitting/standing (stationary),Sand Area,Adult,{},{36}
221,30,Low sitting/standing (stationary),Mound,Adult,{},{}
221,36,None,Sand Area,Pup,{},{27}
221,47,Low sitting/standing (stationary),Sand Area,Adult,{},{}
222,27,Low sitting/standing (stationary),Sand Area,Adult,{45;36},{45;36}
222,30,Low sitting/standing (stationary),Mound,Adult,{},{}
222,36,None,Sand Area,Pup,{27;45},{27;45}
222,45,Low sitting/standing (stationary),Sand Area,Adult,{27;36},{27;36}
222,48,Moving,Right Sand Area,Adult,{},{}
222,47,Low sitting/standing (stationary),Sand Area,Adult,{},{}
223,27,Low sitting/standing (stationary),Sand Area,Adult,{45;36},{45;36}
223,30,Low sitting/standing (stationary),Mound,Adult,{},{}
223,36,None,Sand Area,Pup,{27;45},{27;45}
223,45,Low sitting/standing (stationary),Sand Area,Adult,{27;36},{27;36}
223,48,Moving,Right Sand Area,Adult,{},{}
223,47,Low sitting/standing (stationary),Sand Area,Adult,{},{}
224,27,Low sitting/standing (stationary),Sand Area,Adult,{45;36},{45;36}
224,30,Low sitting/standing (stationary),Mound,Adult,{},{}
224,36,None,Sand Area,Pup,{27},{27;45}
224,45,Low sitting/standing (stationary),Sand Area,Adult,{27},{27;36}
224,48,Moving,Right Sand Area,Adult,{},{50}
224,49,Carry pup,Right Sand Area,Adult,{},{}
224,50,None,Right Sand Area,Pup,{},{48}
224,47,Low sitting/standing (stationary),Sand Area,Adult,{},{}
225,27,Low sitting/standing (stationary),Sand Area,Adult,{},{36}
225,30,Low sitting/standing (stationary),Mound,Adult,{},{}
225,36,None,Sand Area,Pup,{},{27}
225,48,Moving,Right Sand Area,Adult,{},{}
225,49,Carry pup,Right Sand Area,Adult,{},{50}
225,50,None,Right Sand Area,Pup,{},{49}
225,47,Low sitting/standing (stationary),Sand Area,Adult,{},{}
226,27,Interact with pup,Sand Area,Adult,{},{48;36}
226,30,Low sitting/standing (stationary),Mound,Adult,{},{}
226,36,None,Sand Area,Pup,{48},{48;27;45}
226,45,Moving,Sand Area,Adult,{},{48;36}
226,48,Interact with pup,Right Sand Area,Adult,{36},{27;45;36}
226,49,Interact with pup,Right Sand Area,Adult,{},{50}
226,50,None,Right Sand Area,Pup,{},{49}
226,47,Dig burrow,Sand Area,Adult,{},{}
227,27,Low sitting/standing (stationary),Sand Area,Adult,{},{48;36}
227,30,Low sitting/standing (stationary),Mound,Adult,{},{}
227,36,None,Sand Area,Pup,{48},{48;27}
227,45,Moving,Right Sand Area,Adult,{},{}
227,48,Low sitting/standing (stationary),Right Sand Area,Adult,{36},{27;36}
227,49,Carry pup,Right Sand Area,Adult,{},{50}
227,50,None,Right Sand Area,Pup,{},{49}
227,47,Dig burrow,Sand Area,Adult,{},{}
228,27,Low sitting/standing (stationary),Sand Area,Adult,{},{48;36}
228,30,Low sitting/standing (stationary),Mound,Adult,{},{}
228,36,None,Sand Area,Pup,{48},{48;27}
228,45,Moving,Right Sand Area,Adult,{},{50}
228,48,Interact with pup,Right Sand Area,Adult,{36},{27;36}
228,49,Interact with pup,Right Sand Area,Adult,{50},{50}
228,50,None,Right Sand Area,Pup,{49},{45;49}
228,47,Dig burrow,Sand Area,Adult,{},{}
229,27,Moving,Sand Area,Adult,{},{48;36}
229,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
229,36,None,Sand Area,Pup,{48},{48;27}
229,45,Moving,Sand Area,Adult,{},{}
229,48,Interact with pup,Sand Area,Adult,{36},{27;36}
229,49,Interact with pup,Right Sand Area,Adult,{50},{50}
229,50,None,Right Sand Area,Pup,{49},{49}
229,47,Dig burrow,Sand Area,Adult,{},{}
230,27,Moving,Sand Area,Adult,{},{}
230,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
230,36,None,Sand Area,Pup,{},{48;45}
230,45,Low sitting/standing (stationary),Sand Area,Adult,{},{36}
230,48,Moving,Sand Area,Adult,{},{36}
230,49,Interact with pup,Right Sand Area,Adult,{50},{50}
230,50,None,Right Sand Area,Pup,{49},{49}
230,47,Dig burrow,Sand Area,Adult,{},{}
231,27,Interact with pup,Right Sand Area,Adult,{},{}
231,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
231,36,None,Sand Area,Pup,{},{45}
231,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{36}
231,48,Moving,Sand Area,Adult,{},{}
231,49,Low sitting/standing (stationary),Right Sand Area,Adult,{50},{50}
231,50,None,Right Sand Area,Pup,{49},{49}
231,47,Dig burrow,Sand Area,Adult,{},{}
232,27,Interact with pup,Sand Area,Adult,{},{}
232,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
232,36,None,Sand Area,Pup,{},{48;45}
232,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{36}
232,48,Interact with pup,Sand Area,Adult,{},{36}
232,49,Low sitting/standing (stationary),Right Sand Area,Adult,{50},{50}
232,50,None,Right Sand Area,Pup,{49},{49}
232,47,Dig burrow,Sand Area,Adult,{},{}
233,27,Interact with pup,Right Sand Area,Adult,{},{50}
233,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
233,36,None,Sand Area,Pup,{},{48;45}
233,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{36}
233,48,Low sitting/standing (stationary),Sand Area,Adult,{},{36}
233,49,Interact with pup,Right Sand Area,Adult,{50},{50}
233,50,None,Right Sand Area,Pup,{49},{27;49}
233,47,Dig burrow,Sand Area,Adult,{},{}
234,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
234,36,None,Sand Area,Pup,{48},{48;45}
234,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{48;36}
234,48,Moving,Sand Area,Adult,{36},{45;36}
234,49,Moving,Sand Area,Adult,{},{50}
234,50,None,Right Sand Area,Pup,{},{49}
235,27,Carry pup,Sand Area,Adult,{50},{50}
235,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
235,36,None,Sand Area,Pup,{},{45;49}
235,45,High sitting/standing (Vigilant),Sand Area,Adult,{},{49;36}
235,48,Moving,Right Sand Area,Adult,{},{49}
235,49,Moving,Sand Area,Adult,{},{48;45;36}
235,50,None,Right Sand Area,Pup,{27},{27}
236,27,Carry pup,Sand Area,Adult,{},{}
236,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
236,36,None,Sand Area,Pup,{49},{50;45;49}
236,45,Moving,Sand Area,Adult,{50},{50;49;36}
236,49,Interact with pup,Sand Area,Adult,{36},{50;45;36}
236,50,None,Sand Area,Pup,{45},{49;45;36}
237,27,Carry pup,Sand Area,Adult,{},{45}
237,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
237,36,None,Sand Area,Pup,{49},{49}
237,45,Moving,Sand Area,Adult,{},{48;27}
237,48,Moving,Sand Area,Adult,{},{45}
237,49,Low sitting/standing (stationary),Sand Area,Adult,{36},{36}
237,50,None,Sand Area,Pup,{},{}
237,51,Moving,Mound,Adult,{},{}
238,27,Carry pup,Sand Area,Adult,{},{45}
238,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
238,36,None,Sand Area,Pup,{49},{49}
238,45,Moving,Sand Area,Adult,{},{27}
238,48,Moving,Sand Area,Adult,{},{}
238,49,Low sitting/standing (stationary),Sand Area,Adult,{36},{36}
238,50,None,Sand Area,Pup,{},{}
238,51,Moving,Around Mound,Adult,{},{}
239,27,Carry pup,Sand Area,Adult,{},{50}
239,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
239,36,None,Sand Area,Pup,{},{49}
239,48,Moving,Mound,Adult,{},{}
239,49,Moving,Sand Area,Adult,{},{36}
239,50,None,Sand Area,Pup,{},{27}
239,51,Low sitting/standing (stationary),Around Mound,Adult,{},{}
240,27,Low sitting/standing (stationary),Sand Area,Adult,{},{50}
240,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
240,36,None,Sand Area,Pup,{},{}
240,48,Moving,Mound,Adult,{},{}
240,49,Low sitting/standing (stationary),Sand Area,Adult,{},{}
240,50,None,Sand Area,Pup,{},{27}
240,51,Moving,Right Sticks Area,Adult,{},{}
241,27,Moving,Sand Area,Adult,{},{}
241,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
241,36,None,Sand Area,Pup,{},{}
241,45,Low sitting/standing (stationary),Sand Area,Adult,{50},{50}
241,48,Moving,Mound,Adult,{},{}
241,49,Moving,Sand Area,Adult,{},{}
241,50,None,Sand Area,Pup,{45},{45}
241,51,Moving,Right Sticks Area,Adult,{},{}
242,27,Moving,Sand Area,Adult,{},{}
242,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
242,36,None,Sand Area,Pup,{},{49}
242,45,Low sitting/standing (stationary),Sand Area,Adult,{50},{50}
242,48,Raised Guarding (Vigilant),Mound,Adult,{},{}
242,49,Moving,Sand Area,Adult,{},{36}
242,50,None,Sand Area,Pup,{45},{45}
242,51,Moving,Sand Area,Adult,{},{}
243,27,Interact with pup,Sand Area,Adult,{51},{51;36}
243,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
243,36,None,Sand Area,Pup,{51},{51;27}
243,45,Low sitting/standing (stationary),Sand Area,Adult,{50},{50}
243,48,Raised Guarding (Vigilant),Mound,Adult,{},{}
243,49,Moving,Sand Area,Adult,{},{}
243,50,None,Sand Area,Pup,{45},{45}
243,51,Interact with pup,Sand Area,Adult,{27;36},{27;36}
244,27,Interact with pup,Sand Area,Adult,{36},{51;36}
244,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
244,36,None,Sand Area,Pup,{27},{51;27}
244,45,Low sitting/standing (stationary),Sand Area,Adult,{50},{50}
244,48,Moving,Mound,Adult,{},{}
244,49,Foraging,Sand Area,Adult,{},{}
244,50,None,Sand Area,Pup,{45},{45}
244,51,Low sitting/standing (stationary),Right Sand Area,Adult,{},{27;36}
245,27,Interact with pup,Sand Area,Adult,{36},{51;36}
245,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
245,36,None,Sand Area,Pup,{51;27},{51;27}
245,45,Interact with pup,Sand Area,Adult,{50},{50}
245,48,Moving,Mound,Adult,{},{}
245,49,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
245,50,None,Sand Area,Pup,{45},{45}
245,51,Low sitting/standing (stationary),Right Sand Area,Adult,{36},{27;36}
246,27,Interact with pup,Sand Area,Adult,{36},{51;36}
246,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
246,36,None,Sand Area,Pup,{51;27},{51;27}
246,45,Interact with pup,Sand Area,Adult,{50},{50}
246,48,Moving,Mound,Adult,{},{}
246,49,Moving,Sand Area,Adult,{},{}
246,50,None,Sand Area,Pup,{45},{45}
246,51,Low sitting/standing (stationary),Right Sand Area,Adult,{36},{27;36}
247,27,Carry pup,Sand Area,Adult,{},{36}
247,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
247,36,None,Sand Area,Pup,{},{27}
247,45,Interact with pup,Sand Area,Adult,{},{50}
247,48,Raised Guarding (Vigilant),Mound,Adult,{},{}
247,49,Moving,Sand Area,Adult,{},{}
247,50,None,Sand Area,Pup,{},{45}
247,51,Low sitting/standing (stationary),Right Sand Area,Adult,{},{}
248,27,Carry pup,Sand Area,Adult,{},{}
248,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
248,36,None,Sand Area,Pup,{},{}
248,45,Carry pup,Around Mound,Adult,{},{50}
248,48,Raised Guarding (Vigilant),Mound,Adult,{},{}
248,49,Moving,Sand Area,Adult,{},{}
248,50,None,Around Mound,Pup,{},{45}
248,51,Moving,Sand Area,Adult,{},{}
249,27,Carry pup,Around Mound,Adult,{},{36}
249,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
249,36,None,Around Mound,Pup,{},{27}
249,45,Carry pup,Around Mound,Adult,{},{50}
249,48,Moving,Mound,Adult,{},{}
249,49,Low sitting/standing (stationary),Sand Area,Adult,{},{}
249,50,None,Around Mound,Pup,{},{45}
249,51,Moving,Sand Area,Adult,{},{}
250,27,Carry pup,Around Mound,Adult,{},{36}
250,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
250,36,None,Around Mound,Pup,{},{27;45;50}
250,45,Carry pup,Around Mound,Adult,{50},{50;36}
250,48,Moving,Mound,Adult,{},{}
250,49,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
250,50,None,Around Mound,Pup,{45},{45;36}
250,51,Moving,Around Mound,Adult,{},{}
251,27,Carry pup,Around Mound,Adult,{36},{45;36}
251,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
251,36,None,Around Mound,Pup,{27},{27;45;50}
251,45,Carry pup,Around Mound,Adult,{50},{50;27;36}
251,48,Moving,Mound,Adult,{},{}
251,49,Dig burrow,Sand Area,Adult,{},{}
251,50,None,Around Mound,Pup,{45},{45;36}
251,51,Dig burrow,Around Mound,Adult,{},{}
252,27,Carry pup,Around Mound,Adult,{36},{36}
252,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
252,36,None,Around Mound,Pup,{27},{27;45}
252,45,Carry pup,Around Mound,Adult,{50},{50;36}
252,48,Moving,Mound,Adult,{},{}
252,49,Dig burrow,Sand Area,Adult,{},{}
252,50,None,Around Mound,Pup,{45},{45}
252,51,Dig burrow,Around Mound,Adult,{},{}
253,27,Carry pup,Around Mound,Adult,{},{36}
253,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
253,36,None,Around Mound,Pup,{},{27;45}
253,45,Carry pup,Around Mound,Adult,{},{50;36}
253,48,Raised Guarding (Vigilant),Mound,Adult,{},{}
253,49,Dig burrow,Sand Area,Adult,{},{}
253,50,None,Around Mound,Pup,{},{45}
253,51,Dig burrow,Around Mound,Adult,{},{}
254,27,Carry pup,Around Mound,Adult,{},{36}
254,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
254,36,None,Around Mound,Pup,{},{27}
254,48,Moving,Mound,Adult,{},{}
254,49,Dig burrow,Sand Area,Adult,{},{}
254,50,None,Mound,Pup,{},{}
254,51,Dig burrow,Sand Area,Adult,{},{}
255,27,Carry pup,Around Mound,Adult,{36},{36}
255,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
255,36,None,Around Mound,Pup,{27},{27}
255,48,Moving,Mound,Adult,{},{50}
255,49,Dig burrow,Sand Area,Adult,{},{}
255,50,None,Mound,Pup,{},{48}
255,51,Dig burrow,Sand Area,Adult,{},{}
256,27,Carry pup,Around Mound,Adult,{},{36}
256,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
256,36,None,Around Mound,Pup,{},{27;50}
256,49,Dig burrow,Sand Area,Adult,{},{}
256,50,None,Left Sticks Area,Pup,{},{36}
256,51,Dig burrow,Sand Area,Adult,{},{}
257,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
257,36,None,Around Mound,Pup,{50},{50}
257,49,Dig burrow,Sand Area,Adult,{},{}
257,50,None,Left Sticks Area,Pup,{36},{36}
257,51,Dig burrow,Sand Area,Adult,{},{}
258,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
258,36,None,Left Sticks Area,Pup,{},{}
258,49,Dig burrow,Sand Area,Adult,{},{}
258,51,Moving,Sand Area,Adult,{},{}
259,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
259,49,Dig burrow,Sand Area,Adult,{},{}
259,51,Moving,Sand Area,Adult,{},{}
260,30,Raised Guarding (Vigilant),Mound,Adult,{},{}
260,49,Dig burrow,Sand Area,Adult,{},{}
260,51,Low sitting/standing (stationary),Sand Area,Adult,{},{}
261,30,Moving,Mound,Adult,{},{}
261,51,Moving,Sand Area,Adult,{},{}
262,30,Moving,Mound,Adult,{},{}
262,51,Foraging,Sand Area,Adult,{},{}
263,30,Moving,Mound,Adult,{},{}
263,51,Foraging,Sand Area,Adult,{},{}
264,51,Foraging,Sand Area,Adult,{},{}
264,54,Moving,Around Mound,Adult,{},{}
265,51,Foraging,Sand Area,Adult,{},{}
266,51,Foraging,Sand Area,Adult,{},{}
267,51,Foraging,Sand Area,Adult,{},{}
268,51,Dig burrow,Sand Area,Adult,{},{}
269,51,Dig burrow,Around Mound,Adult,{},{}
270,51,Dig burrow,Around Mound,Adult,{},{}
271,51,Low sitting/standing (stationary),Around Mound,Adult,{},{}
272,51,Low sitting/standing (stationary),Around Mound,Adult,{},{}
273,51,Dig burrow,Sand Area,Adult,{},{}
274,51,Dig burrow,Sand Area,Adult,{},{}
275,51,Low sitting/standing (stationary),Sand Area,Adult,{},{}
275,56,Carry pup,Background,Adult,{},{57}
275,57,None,Background,Pup,{},{56}
276,51,Dig burrow,Sand Area,Adult,{},{}
276,58,Moving,Right Sticks Area,Adult,{57},{57}
276,60,Moving,Mound,Adult,{},{}
276,57,None,Right Sticks Area,Pup,{58},{58}
277,51,Dig burrow,Sand Area,Adult,{},{}
277,60,Moving,Right Sticks Area,Adult,{57},{57}
277,57,None,Right Sticks Area,Pup,{60},{60}
278,51,Dig burrow,Sand Area,Adult,{},{}
278,59,High sitting/standing (Vigilant),Right Sticks Area,Adult,{60;57},{60;57}
278,60,Moving,Right Sticks Area,Adult,{59;57},{59;57}
278,57,None,Right Sticks Area,Pup,{60;59},{60;59}
279,49,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
279,51,Dig burrow,Sand Area,Adult,{},{}
279,59,High sitting/standing (Vigilant),Right Sticks Area,Adult,{60;57},{60;57}
279,60,Moving,Right Sticks Area,Adult,{59;57},{59;57}
279,57,None,Right Sticks Area,Pup,{60;59},{60;59}
280,49,Dig burrow,Sand Area,Adult,{},{}
280,51,Dig burrow,Sand Area,Adult,{},{}
280,59,High sitting/standing (Vigilant),Right Sticks Area,Adult,{60;57},{60;57}
